Bank,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23
FNB.N,-0.096701649,0.019087137,0.059446254,0.01614143,0.012859304,-0.063480209,-0.047049442,0.045188285,-0.01521217,0.062601626,0.169089518,0.04908377,-0.067997505,0.042168675,-0.044958253,-0.042367182,-0.073033708,0.072727273,-0.032485876,-0.073722628,0.105594957,-0.038488952,0.051890289,-0.0260747,0.038350217,-0.022996516,-0.040656205,-0.033457249,0.019230769,0.012830189,-0.043964232,0.04832424,-0.054275093,-0.069968553,0.036348267,-0.197389886,0.183943089,0.050643777,-0.133986928,0.144339623,-0.093157461,0.07,0.023789295,-0.107883817,0.07255814,0.045967042,0.029850746,0.022544283,-0.081102362,-0.135389889,-0.269573835,0.097693351,-0.084054388,0.012145749,-0.012,0.012145749,-0.096,0.115044248,0.167989418,0.07587769,0.037894737,0.19979716,0.073541843,0.01496063,0.04034135,-0.080536913,-0.070559611,0.019197208,-0.005136986,0.002581756,0.000858369,0.040308748,0.065127782,0.039473684,-0.072970961,-0.074698795,0.0546875,-0.10617284,0.101289134,-0.003344482,-0.026845638,0.245689655,-0.024221453,-0.074468085,0.09348659,0,-0.187105816,-0.010344828,-0.042682927,0.040946315,0.118006993,-0.090695856,-0.072226999,-0.009267841,0.12160898,0.148457048
FNLC.OQ,-0.066438705,-0.013082169,0.034464478,0.01742699,0.015113304,0.068982653,0.023676874,0.020861679,0.064860063,-0.012515649,0.226024503,0.140592695,-0.18123028,0.004074074,0.005164146,-0.010275229,-0.068223953,0.076800637,-0.00443459,-0.033778768,0.164425663,0.029693171,-0.007369433,-0.121045836,0.033786265,-0.042273535,0.037833828,-0.009292352,0.045454545,-0.026224983,0.080793763,-0.04,-0.010587432,-0.014152572,-0.004551821,-0.074920858,-0.01634981,0.01855431,-0.05426945,0.075842697,-0.057068258,0.06210443,-0.023836127,-0.030904235,0.082283465,0.028373954,0.007428369,0.061446629,-0.064505458,-0.098302687,-0.137254902,-0.004545455,-0.05890411,0.052886948,-0.071889401,0.056603774,-0.009398496,0.097248577,0.047557285,0.048287247,-0.053937008,0.063670412,0.142018779,-0.030832477,0.113467656,-0.065079365,-0.013242784,0.021679284,-0.018524756,0.018188058,0.020559488,0.036988111,0.023566879,-0.072806472,0.009395973,-0.064162234,0.075310835,-0.004625041,0.002489213,-0.039894057,-0.05,0.109255898,0.028795812,-0.047709924,-0.009352037,-0.012811868,-0.115778689,-0.045963693,-0.04048583,0.027004219,0.0842235,-0.06707086,-0.04549147,-0.002978723,0.066581306,0.129251701
FNWB.OQ,-0.084805654,-0.028571429,0.023052464,0.01010101,0.010769231,-0.0304414,0.026687598,0.006116208,0.025075988,0.014825797,0.07669832,0.05834464,-0.050641026,0.042538825,0.00388601,0.061935484,-0.008505468,-0.03370098,-0.032974001,0.04,0.078184111,-0.010526316,0.057919622,-0.089385475,0.039877301,-0.056047198,0.055625,-0.048549438,0.014934661,-0.020846107,0.013149656,0.03461063,-0.08004779,-0.051948052,0.060273973,-0.041989664,0.029669589,0.055664702,-0.034119107,0.045600514,-0.013513514,0.011830635,-0.011076923,-0.005600498,0.083854819,0.01443418,0.003414912,0.028360749,-0.129067843,0.008233059,-0.317211055,0.07175713,0.163948498,-0.084070796,-0.174718196,0.082926829,-0.108108108,0.186868687,0.276595745,0.04,-0.121794872,0.188321168,0.020884521,0.009626955,0.061382598,-0.01459854,0.071225071,0.00212766,-0.067940552,0.027904328,0.011080332,0.108493151,0.101828967,0.025572005,-0.03368329,-0.050701675,-0.178350024,-0.094602438,0.070512821,-0.041916168,0.00625,-0.061490683,-0.031767042,0.049897471,-0.013671875,-0.055445545,-0.196366177,0.073043478,-0.09076175,0.01426025,0.195079086,-0.051470588,-0.048837209,0.058679707,0.136258661,0.079945799
FRBA.OQ,-0.031770045,0.0265625,0.056316591,0.036023055,-0.027816412,-0.007153076,0.053314121,0.124487004,0.01946472,0.068019093,0.195530726,0.08411215,0.077586207,0.084,-0.118081181,0.087866109,-0.103846154,0,0.103004292,-0.06614786,0.108333333,-0.030075188,0.131782946,-0.051369863,0.003610108,-0.003597122,0.039711191,-0.024305556,-0.03202847,0.022058824,0.017985612,0.010600707,-0.08041958,-0.096577947,0.006734007,0.013377926,-0.072607261,0.029359431,-0.003457217,-0.010407632,-0.018404908,0.048214286,-0.030664395,-0.072056239,0.025568182,-0.024930748,0.025568182,0.020313943,-0.031674208,-0.088785047,-0.288205128,0.141210375,-0.056818182,-0.127175368,0.001533742,-0.001531394,-0.049079755,0.208064516,0.240320427,0.009687836,-0.035181237,0.165745856,0.153554502,0.04272802,0.081954295,-0.01383831,-0.015878877,-0.000375235,0.057807808,0.067423705,-0.037898936,0.00276434,0.009648518,-0.005460751,-0.024021963,0.00281294,0.002805049,-0.022377622,0.077253219,-0.004648074,-0.088058706,0.149963424,-0.024173028,-0.102998696,-0.016715116,0.007390983,-0.258987528,-0.038613861,0.056642636,0.011695906,0.204238921,-0.0848,-0.057692308,0.025974026,0.102169982,0.205906481
FRBKQ.PK,-0.048498845,-0.02184466,0.044665012,0.104513064,-0.08172043,0.009367681,0.018561485,-0.066059226,0.002439024,-0.03892944,0.35443038,0.560747664,-0.095808383,0.059602649,0.0375,0.036144578,0.029069767,0.04519774,-0.037837838,-0.050561798,0.094674556,0,0.021621622,-0.105820106,0.047337278,-0.04519774,0.029585799,-0.045977011,0.036144578,-0.087209302,0.006369427,-0.012658228,-0.083333333,-0.055944056,0.118518519,-0.209271523,-0.011725293,0.084745763,-0.1796875,-0.024761905,-0.0546875,0.01446281,-0.114052953,-0.070114943,0.038318912,-0.035714286,-0.022222222,0.055555556,-0.236842105,-0.05015674,-0.277227723,0.200913242,-0.098859316,0.029535865,-0.045081967,-0.103004292,-0.052631579,0.126262626,0.394618834,-0.083601286,-0.01754386,0.267857143,0.061971831,0.058355438,0.032581454,-0.031553398,-0.07518797,-0.094850949,-0.077844311,0.006493506,0.090322581,0.100591716,0.155913978,0.206976744,-0.005780347,-0.187984496,-0.031026253,-0.061576355,-0.049868766,-0.121546961,-0.110062893,0,-0.098939929,-0.156862745,0.023255814,-0.090909091,-0.32,-0.095588235,0.073170732,-0.318181818,0.144444444,-0.708737864,-0.366666667,0.578947368,-0.718333333,-0.644970414
FRCB.PK,0.029367242,-0.095,0.082872928,0.055222089,0.029721274,-0.033420798,0.024003429,0.07381052,0.001949064,-0.034755544,0.100362757,0.125030525,0.023768179,-0.005300541,-0.000213151,-0.01439079,-0.003893576,0.086862106,0.002297702,-0.032692116,0.076352396,-0.067585679,-0.019096509,-0.0931547,0.033587258,0.036292574,-0.002047414,0.002807472,0.072466889,-0.028212851,0.021386507,0.027614809,-0.055025101,-0.0521875,0.089680185,-0.123550177,0.111967779,0.086412087,-0.04305582,0.051363727,-0.081423973,0.006493506,0.017511521,-0.097020934,0.077797593,0.099896587,0.033283189,0.068698817,-0.055938697,-0.092983405,-0.181863379,0.267501215,0.037203951,-0.020153462,0.061232192,0.003822902,-0.034097954,0.15661104,0.027112732,0.134069157,-0.013203566,0.136285261,0.012139605,0.098890555,0.044750055,-0.022304639,0.041940482,0.020100503,-0.030461446,0.121578183,-0.030832524,-0.015024325,-0.159411167,-0.001901031,-0.064411867,-0.079457125,0.038935799,-0.069857447,0.128363384,-0.066867433,-0.140156754,-0.080045959,0.062531224,-0.044824073,0.15579621,-0.126845542,-0.886269409,-0.749106505,-0.924102564,1.064564565,-0.418181818,-0.59375,-0.446153846,-0.756944444,-0.2,1.928571429
FRME.OQ,-0.100708104,-0.029308836,0.062190176,0.088247773,0.010136452,-0.037823234,0.050942639,0.036259542,-0.014732965,0.052336449,0.219538188,0.096708418,0.018061089,0.046699713,-0.019940179,0.052390641,-0.040840986,0.011337868,0.007473842,-0.028931751,0.093200917,0.001630561,0.018604651,-0.039726027,0.026153115,-0.042400371,0.008952335,0.033093525,0.055942433,0.020004397,0.017241379,0.019491525,-0.065045719,-0.075127806,0.010334054,-0.184823977,0.068864896,0.102648103,-0.087645457,-0.004884668,-0.093264249,0.139849624,0.039841689,-0.093631058,0.053611422,0.050883486,0.023767383,0.027167202,-0.044241404,-0.12,-0.24271012,0.068705172,-0.008830802,-0.01746258,-0.113891911,0.047073271,-0.09460516,0.127374784,0.27613941,0.1227491,0.006950013,0.116272896,0.105826397,-0.006236559,0.002813244,-0.100776867,-0.022558195,0.010311809,0.016767922,-0.006214149,-0.040644541,0.050137879,0.012890905,0.030874381,-0.048925469,-0.057932692,0.050267925,-0.134596696,0.165918024,-0.041175054,-0.02862883,0.160806618,-0.015367483,-0.070119882,0.037217222,-0.040337711,-0.194770283,-0.114415781,-0.093557231,0.067296786,0.13779667,-0.070983811,-0.06769437,-0.018332135,0.123031856,0.208999022
FRST.OQ,0.00229709,-0.035905271,-0.055467512,0.031879195,-0.031707317,0.020151134,0.097119342,-0.068267067,0.050724638,0.005363985,0.132621951,0.099596231,-0.018971848,0.060511541,-0.004117647,0.075605434,-0.06040637,0.028638223,-0.038636364,-0.010047281,0.014328358,-0.03884638,0.04531537,-0.0609256,0.022457891,-0.061622941,0.029908973,0.025883838,0.075076923,0.021179164,-0.016816143,0.000570125,-0.076923077,-0.067283951,0.049636003,-0.166456494,0.140695915,0.051061008,-0.075709779,0.018430034,-0.074396783,0.108616944,0.03984324,-0.081658291,0.052667579,0.029239766,0.005681818,0.026365348,-0.050152905,-0.08628461,-0.306553911,0.023373984,-0.000993049,-0.036779324,-0.131062951,0.01543943,0.015204678,0.112903226,0.132505176,0.106946984,-0.003303055,0.176470588,0.023943662,-0.0130674,0.026480836,0.035980991,0.019003932,-0.036012862,-0.035356905,0.047717842,0.008580858,-0.015706806,-0.011968085,-0.037685061,-0.022377622,-0.02360515,-0.010989011,0.00962963,-0.005869406,-0.032472325,-0.074752098,0.062654575,-0.04189294,-0.04048583,-0.000843882,-0.01097973,-0.177625961,-0.080996885,-0.167231638,0.142469471,0.129453682,-0.066246057,-0.082207207,0.148466258,0.069444444,0.264735265
FSBW.OQ,-0.039953427,-0.014545453,0.032800278,0.005557823,-0.032767513,0.034693934,0.061538426,0.040877001,0.042484794,0.018835619,0.149579868,0.051169568,-0.005563288,0.048391638,-0.031483484,0.208539984,0.00866196,0.008587575,0.016132644,0.10319734,0.032380568,0.050919631,0.050110574,-0.042631591,0.050943752,-0.053182241,-0.014732943,0.076261661,0.009030909,0.088640288,-0.029723331,-0.049535595,-0.044745392,-0.189877965,0.060256976,-0.104053505,0.132229487,0.06797117,-0.026422393,0.023969915,-0.0878313,0.100106041,-0.049546949,-0.018255576,0.084710724,0.090476196,0.044192137,0.067079293,-0.142185293,-0.126644741,-0.246704327,0.165277762,0.00691302,-0.086884477,-0.014778332,0.042631574,0.034830924,0.129512153,0.155258069,0.024299071,-0.021532864,0.130734822,0.108362167,0.017113105,0.041404552,0.001264386,-0.023993276,-0.017538807,0.012876788,-0.004333997,-0.058038305,0.036044358,-0.012191481,-0.036122823,-0.031855097,-0.051935474,0.032784471,-0.050909091,0.046673633,-0.011314476,-0.082463817,0.063462949,0.179717144,-0.022222222,0.075059809,-0.000556328,-0.16476482,-0.003332223,-0.050484788,0.058802817,0.030927835,-0.043548387,-0.005059022,-0.021355932,0.051264288,0.217792422
FULT.OQ,-0.012298232,-0.018677003,0.06106262,0.045590485,0.018584656,-0.052631564,0.011111078,0.059340691,0.004149351,0.026170842,0.192619255,0.059154938,-0.031914937,0.050824212,-0.066666684,0.033613435,-0.05149049,0.085714257,-0.039473645,-0.04383562,0.074498523,-0.029333334,0.04558092,-0.057894777,0.016759784,-0.005494489,-0.019337043,-0.047887326,0.032544433,-0.054441301,0.051515153,0.048991356,-0.085164834,-0.03843841,0.089986067,-0.110855834,0.036821735,0.070404972,-0.098952285,0.11434114,-0.086376845,0.038705568,0.038485091,-0.061764715,0.014420049,0.054388124,0.005861652,0.0181187,-0.055077427,-0.122647256,-0.204844295,0.01740648,-0.041060758,-0.0606601,-0.078822464,0.008247462,-0.046012322,0.177920707,0.121019174,0.035726893,0.053459141,0.152985111,0.102265378,0.001174364,0.01642228,-0.089440278,-0.029150801,0.034595274,-0.035962111,0.053664933,-0.014390691,0.076630774,0.055882377,0.003899701,-0.077691443,-0.087244307,0.044825337,-0.088328062,0.155017261,-0.027561409,-0.026494169,0.153797495,0.02307471,-0.094674556,-0.005941771,0.028093246,-0.196511628,-0.136758321,-0.064543168,0.068100358,0.19966443,-0.067832168,-0.091522881,0.072667217,0.095458045,0.156711174
FUNC.OQ,-0.165517241,0.070247934,0.056949807,0.025570776,-0.079252004,-0.048355899,0.016260163,0.046,0.183556405,-0.054927302,0.106837607,0.231660232,-0.103448276,0.024475524,-0.010238908,-0.031034483,0.067615658,-0.003333333,0.010033445,0.043046358,0.047619048,0.060606061,0.005714286,-0.008522727,-0.005730659,-0.005763689,0.113043478,0.0078125,0.059431525,-0.002439024,-0.085574572,0.077540107,-0.066997519,-0.042553191,0.001666667,-0.117027177,0.01758794,0.067901235,-0.002312139,0.09617613,-0.048625793,0.095,0.080162354,0.021136684,0.011959522,0.063636364,0.020940171,0.008371704,-0.00747198,-0.095357591,-0.339343504,0.074177747,-0.103583062,-0.030523256,-0.189655172,0.05920444,0.022707424,0.01793339,0.281879195,0.014397906,0.008387097,0.158029431,-0.026519337,-0.039727582,0.074468085,-0.041254125,-0.006884682,0.064124783,0.009771987,0.015053763,-0.011122881,0.010712373,0.056173821,0.196186653,-0.054949664,-0.005326232,-0.051316377,-0.117591722,-0.039445629,-0.028856826,-0.054285714,0.146223565,0.083816552,-0.0442607,-0.010687023,0.004115226,-0.136270492,-0.112099644,-0.130260521,0.095238095,0.203366059,-0.054195804,-0.000308071,0.009553159,0.129426129,0.270810811
GABC.OQ,-0.045017986,0.003456928,0.008455993,0.000931677,-0.001241048,-0.006834433,0.063497028,0.084117664,0.056158408,0,0.218597479,0.108979785,-0.087816017,-0.011252339,-0.002318218,0.041824567,-0.055656934,0.097906602,0.051041361,-0.091822495,0.168715427,-0.053904812,0.045302946,-0.060622175,-0.018114917,-0.044969732,0.006640507,0.011994003,0.068740741,-0.006099251,0.022036262,0.025927948,-0.061452514,-0.101190476,-0.005361085,-0.119530755,0.053294923,0.058803419,-0.05069422,0.015306122,-0.066331658,0.08073197,0.04747676,-0.032329635,0.049787095,0.031201248,0.019667171,0.056973294,-0.040145985,-0.126937701,-0.08040201,0.083060109,0.042045072,0.003873467,-0.085530547,-0.003164557,-0.042680776,0.111643331,0.058667551,0.036005009,0.022363252,0.164646763,0.173096447,-0.062527045,-0.035310408,-0.110047847,0.01344086,-0.009018568,0.033993576,0.020450427,-0.007356672,-0.003833376,0.015905593,0.004545455,-0.044997486,-0.076072651,0.083475783,-0.101235866,0.107080164,-0.007399577,-0.049254526,0.10025203,0.014507508,-0.064224787,0.032707775,0.020249221,-0.150890585,-0.128858256,-0.050567595,-0.015217391,0.08388521,-0.017990496,-0.063601797,0.008859358,0.054518844,0.124566273
GBCI.N,-0.099903391,0.009749909,0.067170439,0.018489383,0.056006185,-0.027798103,0.037622269,0.085569254,-0.047428182,-0.009116398,0.213729625,0.056268243,-0.011024506,0.039121878,-0.08098591,-0.004420879,-0.044997024,0.134841884,-0.046162228,-0.048969084,0.146848033,0.005296616,0.055057953,-0.016479397,-0.004315831,-0.008159095,-0.013367607,-0.035174579,0.052930062,-0.00795077,0.103929692,0.069789218,-0.056698761,-0.016013008,0.113679252,-0.160948743,0.07240592,0.038880979,-0.085577341,0.062889937,-0.074665422,0.028926679,0.033538839,-0.052970666,0.019400374,0.04597131,0.03615313,0.048802736,-0.074669998,-0.119896143,-0.088093332,0.119835325,0.081670162,-0.143238664,0.000566745,-0.006372138,-0.086504188,0.117004674,0.138826805,0.128525879,0.016955809,0.161843517,0.053136515,0.032761043,-0.01187446,-0.054420617,-0.063907038,0.032971303,0.039241445,-0.001084009,-0.017905592,0.04419891,-0.082583897,0.06682072,-0.092418773,-0.089896579,0.057910839,-0.02045032,0.056305356,0.011778798,-0.030584057,0.165886424,0.010824022,-0.146459413,-0.077498988,0.039262996,-0.113338962,-0.208997858,-0.132711405,0.081540597,0.049085659,-0.076146789,-0.056603774,0.059298246,0.113945015,0.228664883
GSBC.OQ,-0.123508616,-0.05293674,-0.011711467,0.019660646,0.03618594,-0.057608973,0.060319179,0.073724496,-0.033024472,0.01597053,0.200725498,0.100704943,-0.084172007,0,0.008991019,-0.006930691,-0.023928227,0.09295199,-0.028971953,-0.041385963,0.117469881,-0.034141948,0.005581388,-0.044403333,-0.017424974,-0.046305416,0.032024804,0.058058055,0.087984852,-0.005217385,0.03234266,0.004233689,-0.066610449,-0.021680209,0.002400729,-0.151989686,0.158809487,0.076820969,-0.083524633,0.116570324,-0.047109577,0.083846438,0.001837912,-0.060373582,0.010827131,0.06093063,0.010096004,0.037522525,-0.086118986,-0.098400984,-0.212629117,0.053712871,-0.04721635,-0.004930966,-0.10629336,0.06847796,-0.060197198,0.130590834,0.120879121,0.065359477,0.005521472,0.073622127,0.073498769,-0.004587965,0.001418188,-0.045848823,-0.034693878,0.046896022,0.006241968,0.02955665,-0.014176856,0.065072802,0.001518987,0.035052241,-0.039238033,-0.038468056,0.045999295,-0.013310868,0.057718579,-0.051017113,-0.029091528,0.086034694,0.010809939,-0.050438947,-0.017650025,-0.004277892,-0.129059976,0.00394633,-0.044221698,0.04318322,0.090676129,-0.087836617,-0.050525064,0.037562604,0.021922767,0.16807715
HAFC.OQ,-0.085160202,-0.040092166,0.057129141,0.049954587,0.052768166,-0.034921939,0.043848446,0.069738989,0.004193671,-0.050873197,0.228,0.136807818,-0.050143266,0.007541478,-0.079341317,-0.055284553,-0.084337349,0.069548872,0.007029877,-0.068062827,0.15917603,-0.006462036,0.032520325,-0.044094488,0.037891269,-0.03015873,0.006546645,-0.102439024,0.085144928,-0.053422371,-0.116402116,0.041916168,-0.045977011,-0.157429719,0.069590086,-0.122103387,0.11319797,0.05243958,-0.078422877,0.115185708,-0.1306914,0.080019399,-0.035024697,-0.166589111,0.048576214,0.025026624,0.01974026,0.018593989,-0.158789697,-0.072532699,-0.304487179,0.112442396,-0.251864126,0.07530454,-0.049433574,0.032502709,-0.138509969,0.09500609,0.084538376,0.163076923,0.218694885,0.23878437,0.152453271,0.028890015,0.033497537,-0.091515729,-0.043546695,0.057597367,0.040456432,0.106181456,0.012618297,0.053849577,0.135135135,-0.02827381,-0.057810107,-0.059325477,0.008207343,-0.038560411,0.126114082,-0.021764939,-0.042071197,0.130912162,0.010082151,-0.085027726,-0.058989899,0.014169171,-0.213801863,-0.129779214,-0.108910891,0.036805556,0.272605492,-0.088421053,-0.062933025,-0.095502157,0.133514986,0.165865385
HBAN.OQ,-0.224231465,0.01981352,0.090285714,0.054507338,0.038767396,-0.144497608,0.062639821,0.053684211,-0.014985015,0.07505071,0.175471698,0.060995185,0.023449319,0.045084996,-0.053041018,-0.039581777,-0.024883359,0.07814992,-0.019970414,-0.049811321,0.108816521,-0.011461318,0.043478261,0.011111111,0.111263736,-0.029666255,-0.038216561,-0.012582781,-0.002682763,-0.007397445,0.046070461,0.049870466,-0.079580506,-0.039544236,0.018143754,-0.183002056,0.110738255,0.08836858,-0.120055517,0.097791798,-0.091235632,0.092490119,0.031114327,-0.070175439,0.076981132,-0.009810792,0.05378627,0.012760242,-0.100132626,-0.095799558,-0.330888346,0.12545676,-0.037878788,0.016310461,0.026009961,0.015102481,-0.025504782,0.138495093,0.157088123,0.045529801,0.047110055,0.159924386,0.024771838,-0.025445293,0.035248042,-0.100252207,-0.013314646,0.102982955,-0.004507405,0.018111255,-0.057179161,0.039083558,-0.023346304,0.030544489,-0.057989691,-0.100547196,0.055513308,-0.133285303,0.104738155,0.0082769,-0.01641791,0.151745068,0.019762846,-0.089147287,0.075886525,0.009887937,-0.268929504,0,-0.079464286,0.045586809,0.135435993,-0.093954248,-0.062218215,-0.072115385,0.166839378,0.129662522
HBCP.OQ,-0.018090839,-0.025872207,0.078873239,0.041402462,-0.006805158,-0.009376127,0.053512923,-0.003455425,-0.029126214,0.025357143,0.173807036,0.145697329,-0.078736079,0.012088839,-0.0625,0.100444444,-0.063004847,0.22183908,-0.047036689,-0.003455084,0.035661218,0.024390244,-0.000933707,0.009813084,-0.008329477,-0.031731218,0.040240964,0.004169562,0.015455594,0.057473876,-0.020622986,0.003509542,-0.049617486,-0.086016559,-0.044287871,-0.06793049,-0.001129944,0.000282805,-0.0599378,0.101954887,-0.027019651,0.079382889,-0.029106029,-0.002141328,0.045869099,-0.02128751,0.011006289,0.015811301,-0.09262567,-0.070022497,-0.261566374,0.04013104,-0.064566929,0.125841751,-0.125981308,0.033361848,-0.000413907,0.045134576,0.11133122,-0.002139037,0.006073598,0.148792614,0.114374034,0.052427184,0.02398524,-0.019047619,-0.078457098,0.065489749,0.033671833,0.079369183,-0.031377246,0.026458952,-0.064080944,0.009266409,0.040295843,-0.060308899,-0.102791547,-0.007560337,0.103721067,0.036368463,-0.001280738,0.096434983,0.005380117,-0.068636575,-0.04071946,0.029947917,-0.164854614,-0.051468362,-0.017235876,0.078596947,0.072568503,-0.083099382,-0.02418861,0.07530593,0.063612489,0.152537723
