instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,rf,Year,ticker_prefix,Month,symbol,market_cap,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
FITB.OQ,2016-12-31,0.361725902,0.363725902,0.162077297,64.97526488,59.44044488,61.64834326,58.28348276,64.01731298,52.95515868,49.95163904,51.10988516,58.28348276,51.10988516,142177.0,17681000.0,1.360792436,15.02,5.608279197,1.270791469,28.77828,2.893030086,54.98628127,41.44537449,11.86482804,0.124359074,1.326716961,0.653393242,0.0020000000000000018,2016,FITB,12,FITB,18002258376.96,0.3527488273992241,,,not_converged,,
FITB.OQ,2017-12-31,0.263389688,0.271389688,0.160605685,76.96133554,62.50707575,70.55559635,64.58402315,64.97526488,59.44044488,61.64834326,58.28348276,64.58402315,58.28348276,142081.0,18749000.0,1.415699809,15.16,6.568211141,1.359465808,27.86469,2.869746808,40.26991172,56.10729325,11.8641526,0.131959938,0.71773043,0.895718919,0.008000000000000007,2017,FITB,12,FITB,20251706309.12,0.1785744920232021,20270305915.49128,0.17841063582520572,converged,39.11121500094937,0.0
FITB.OQ,2018-12-31,-0.363805206,-0.345705206,-0.162174211,76.65388381,63.15912665,73.14168849,65.70384986,76.96133554,62.50707575,70.55559635,64.58402315,65.70384986,64.58402315,146069.0,16653000.0,1.019855491,14.48,7.118726075,1.248538406,27.86469,3.505213728,46.11830688,50.28423274,11.89183439,0.114007763,0.917152443,0.751411501,0.018100000000000005,2018,FITB,12,FITB,15706086007.04,0.229289457144426,15722440299.200874,0.22905095302546136,converged,29.871614367725083,2.3003033128863337e-196
FITB.OQ,2019-12-31,0.064782664,0.086182664,0.052853723,82.38355483,76.92876347,70.86038736,72.73994119,76.65388381,63.15912665,73.14168849,65.70384986,72.73994119,65.70384986,169369.0,15699000.0,1.121394866,13.84,6.502169961,1.406457037,27.86469,2.344515209,42.27529113,53.03157883,12.03983505,0.092691106,0.797172026,0.892964492,0.021400000000000002,2019,FITB,12,FITB,20518703096.32,0.2810515936236256,20534069706.971024,0.28084126949043303,converged,25.48844694431249,1.3238011723337158e-143
FITB.OQ,2020-12-31,-0.187712335,-0.183312335,-0.075366276,87.60113796,80.77419335,69.6733807,77.92706696,82.38355483,76.92876347,70.86038736,72.73994119,77.92706696,72.73994119,204680.0,15991000.0,0.935975335,15.08,6.292732952,1.645132222,27.86469,2.30631589,48.17580372,45.48582653,12.22920306,0.078126832,1.0591388,0.932607736,0.004400000000000015,2020,FITB,12,FITB,18402753557.76,0.5473666539581344,,,not_converged,,
FITB.OQ,2021-12-31,0.265553891,0.265953891,0.182950629,81.19292897,80.11262371,75.36025297,76.06580873,87.60113796,80.77419335,69.6733807,77.92706696,76.06580873,77.92706696,211116.0,12646000.0,1.479793335,13.42,1.870057349,1.445929091,21.54903,2.141992871,28.1442291,67.01207926,12.26016302,0.059900718,0.419987402,1.087586525,0.00040000000000001146,2021,FITB,12,FITB,29734967267.199997,0.2635611966468266,,,not_converged,,
FITB.OQ,2022-12-31,-0.018386825,-0.004186825,0.010014294,79.52921572,78.81547378,56.13253798,68.34767822,81.19292897,80.11262371,75.36025297,76.06580873,68.34767822,76.06580873,207452.0,18608000.0,1.474057637,12.79,7.638112793,1.229029974,21.23969,4.671247363,34.06300607,60.13600231,12.24265527,0.089697858,0.566432832,0.849878543,0.014199999999999999,2022,FITB,12,FITB,22421890722.800003,0.2950057215324198,22440236356.40999,0.29476454462170965,converged,23.970916303067057,2.7965317230843686e-127
FRCB.PK,2016-12-31,0.4948226,0.4968226,0.420021492,21.15270351,36.37394181,50.95136519,36.38396661,18.2821119,30.57960897,36.86887255,28.44028017,36.38396661,28.44028017,73277.772,6811308.0,2.464239347,14.46,7.153789567,0.990237747,30.3649,2.317255947,7.384160471,84.30171399,11.20201259,0.092951898,0.087592056,0.933310636,0.0020000000000000018,2016,FRCB,12,FRCB,17158219397.12,0.219080288982816,,,not_converged,,
FRCB.PK,2017-12-31,0.421201866,0.429201866,0.362741418,22.15799615,43.10584389,56.75932281,41.81385478,21.15270351,36.37394181,50.95136519,36.38396661,41.81385478,36.38396661,87780.507,10071807.0,2.05165595,14.11,6.621407901,0.947147187,27.29984,2.384644382,10.85649086,84.07682295,11.38259474,0.114738538,0.129125846,0.865864427,0.008000000000000007,2017,FRCB,12,FRCB,16134014853.12,0.1769127353935762,16144006407.10408,0.1768032437902185,converged,41.69569603700251,0.0
FRCB.PK,2018-12-31,-0.665562677,-0.647462677,-0.543364261,21.58687943,38.74555725,52.45280924,38.10080772,22.15799615,43.10584389,56.75932281,41.81385478,38.10080772,41.81385478,99205.204,10473907.0,1.851950432,13.43,7.665253768,0.905397312,24.52842161,3.169590924,9.571389477,84.27572594,11.50494575,0.105578201,0.113572317,0.833918167,0.018100000000000005,2018,FRCB,12,FRCB,16182431795.2,0.2055763019031169,16192717829.857048,0.20544571450029459,converged,35.729272006691964,6.9427387536991055e-280
FRCB.PK,2019-12-31,-0.167573798,-0.146173798,-0.127175688,24.26353182,55.91865254,44.99461777,44.50668703,21.58687943,38.74555725,52.45280924,38.10080772,44.50668703,38.10080772,116263.634,14275604.0,2.274782765,12.73,6.74863594,0.908832993,18.81773,2.638232185,6.8999813,88.01407063,11.6636156,0.122786494,0.078396343,0.85445229,0.021400000000000002,2019,FRCB,12,FRCB,21871422489.600002,0.2417336729439363,21885395841.308784,0.2415793312241717,converged,30.330585181470838,2.265534757594747e-202
FRCB.PK,2020-12-31,0.114195663,0.118595663,0.101708844,25.20943496,53.52827411,49.48689777,45.25974325,24.26353182,55.91865254,44.99461777,44.50668703,45.25974325,44.50668703,142502.134,13529458.0,2.506849546,12.55,6.516784653,1.056269296,18.62841,2.120764966,7.991076817,84.59822353,11.86711225,0.094942143,0.094459156,0.980876283,0.004400000000000001,2020,FRCB,12,FRCB,25565820000.0,0.4161295914770141,25579290059.15808,0.41591045755259715,converged,17.94275197673757,2.733944072378069e-72
MTB.N,2016-12-31,0.292043438,0.294043438,0.184798091,29.36119289,44.96845278,60.10381115,45.12374707,25.98120094,47.46944463,50.85171569,42.96013101,45.12374707,42.96013101,123449.206,9657277.0,1.601520055,14.09,5.086437666,0.768099758,33.71485,2.398421106,34.91598038,60.95941482,11.72358506,0.078228749,0.572774205,0.556729481,0.0020000000000000018,2016,MTB,12,MTB,25109517880.0,0.2570368936206316,,,not_converged,,
MTB.N,2017-12-31,0.150937043,0.158937043,0.116514101,35.44657245,47.90272034,46.26515671,42.32876069,29.36119289,44.96845278,60.10381115,45.12374707,42.32876069,45.12374707,118593.487,8316529.0,1.708661496,14.75,5.44999953,0.822495312,35.07388,2.251589335,25.46162797,70.96642858,11.68345685,0.070126355,0.358784125,0.667098347,0.008000000000000007,2017,MTB,12,MTB,27446630840.0,0.1697855817548607,27454881102.188667,0.16973456075207147,converged,47.69593960326351,0.0
MTB.N,2018-12-31,-0.256841953,-0.238741953,-0.15474328,34.293491,48.1141228,55.69287142,45.74379069,35.44657245,47.90272034,46.26515671,42.32876069,45.74379069,42.32876069,120097.403,12843292.0,1.393304784,13.68,6.860261235,0.966665693,35.53041,2.666666876,29.56993589,66.94546517,11.69605838,0.106940631,0.441701851,0.752407575,0.018100000000000005,2018,MTB,12,MTB,22974655080.0,0.2228690876940592,,,not_converged,,
MTB.N,2019-12-31,0.025840125,0.047240125,0.032786839,37.36484516,53.39285035,71.3987053,54.64594977,34.293491,48.1141228,55.69287142,45.74379069,54.64594977,45.74379069,119872.757,7048549.0,1.532064022,13.05,5.863137133,1.109997784,35.53041,1.811456143,35.88243621,60.5340275,11.6941861,0.058800258,0.592764726,0.803093285,0.021400000000000002,2019,MTB,12,MTB,27247591000.0,0.2735142566419449,27254490312.576447,0.27344501813008804,converged,30.14926275123675,5.48381072324623e-200
MTB.N,2020-12-31,-0.272267787,-0.267867787,-0.167227685,80.23956206,61.11637779,76.76379777,67.67161563,37.36484516,53.39285035,71.3987053,54.64594977,67.67161563,54.64594977,142601.105,4441675.0,1.093540195,13.37,6.081572222,1.221512704,35.53041,1.669973243,29.64731781,63.62078512,11.86780654,0.03114755,0.466000502,0.939315462,0.0043999999999999595,2020,MTB,12,MTB,20433686800.0,0.4136631849928981,20438108974.562424,0.41357368107567405,converged,20.19713476446749,5.187237287849124e-91
MTB.N,2021-12-31,0.261701277,0.262101277,0.207343621,83.26220367,66.697731,80.20069911,72.35887735,80.23956206,61.11637779,76.76379777,67.67161563,72.35887735,67.67161563,155107.16,3532415.0,1.223523137,15.33,1.773489804,1.077432443,24.26575,2.119175052,14.66763715,78.21005445,11.95187151,0.022774029,0.18754158,0.943433549,0.00040000000000001146,2021,MTB,12,MTB,19764064759.74,0.2186038556076277,19767595762.056557,0.21856480732228567,converged,39.3765690976678,0.0
MTB.N,2022-12-31,0.089512436,0.103712436,0.089769579,90.80828067,85.95141549,82.4770445,83.99511722,83.26220367,66.697731,80.20069911,72.35887735,56.48353992,72.35887735,200729.841,7519488.0,1.053507213,13.6,7.099389923,0.820146224,24.26575,4.475625001,11.87070813,82.67659106,12.20971521,0.037460738,0.143580039,0.739710633,0.014200000000000004,2022,MTB,12,MTB,24556538818.46,0.2935173718016182,24563952284.26947,0.29342878748199713,converged,27.47749150630456,1.631059594122295e-166
HBAN.OQ,2016-12-31,0.325740506,0.327740506,0.164234666,29.82935769,60.45459718,72.90321616,57.48007622,18.38251351,49.02941309,62.5268051,46.84269656,57.48007622,46.84269656,99714.097,12001813.0,1.55385172,13.05,5.90373628,1.224840376,24.26771,3.053360794,48.64602621,46.67895893,11.51006234,0.120362249,1.042140342,0.684560262,0.0020000000000000018,2016,HBAN,12,HBAN,19259027988.48,0.3711107207563253,,,not_converged,,
HBAN.OQ,2017-12-31,0.241138193,0.249138193,0.147690037,70.24456482,64.62662581,84.31130449,68.20357631,29.82935769,60.45459718,72.90321616,57.48007622,68.20357631,57.48007622,104185.0,14262000.0,1.602043362,13.39,6.570205225,1.341091508,24.26771,2.915893336,40.37699169,55.70149408,11.55392344,0.136891107,0.724881663,0.865795952,0.008000000000000007,2017,HBAN,12,HBAN,21211153367.04,0.179460759151759,,,not_converged,,
HBAN.OQ,2018-12-31,-0.321242222,-0.303142222,-0.165153433,83.58072275,74.0567996,92.17890399,80.3323948,70.24456482,64.62662581,84.31130449,68.20357631,80.3323948,68.20357631,108781.0,10642000.0,1.260477386,12.98,8.179809376,1.364420427,24.15136,3.71095029,37.77754034,57.98819328,11.59709197,0.097829584,0.651469518,0.913186754,0.018100000000000005,2018,HBAN,12,HBAN,17365175009.28,0.2535550382199948,17375626121.822845,0.25340252962999377,converged,29.13944410566162,5.68371733582924e-187
HBAN.OQ,2019-12-31,0.078777735,0.100177735,0.060638721,83.60607327,76.52730109,90.92193888,81.15836513,83.58072275,74.0567996,92.17890399,80.3323948,81.15836513,80.3323948,109002.0,12455000.0,1.45219529,13.04,6.721770532,1.462582643,23.74462,2.403096736,43.04434412,52.65729562,11.59912151,0.114263958,0.817443122,0.900968815,0.021400000000000002,2019,HBAN,12,HBAN,21968694558.72,0.2757433331779088,21980885853.430397,0.2755903972015523,converged,27.06636886975794,1.2256204307685264e-161
HBAN.OQ,2020-12-31,-0.178033022,-0.173633022,-0.068624477,83.18945847,78.96086781,81.43216455,78.81935473,83.60607327,76.52730109,90.92193888,81.15836513,78.81935473,81.15836513,123038.0,8535000.0,1.189334871,14.46,5.901297806,1.485541959,22.60813,2.536468603,44.92310964,44.60152497,11.72024853,0.069368813,1.007210172,0.8348092,0.004400000000000015,2020,HBAN,12,HBAN,18399510097.920002,0.4591514634050674,18408007626.417763,0.45893950930747945,converged,16.506430149361414,1.649128290311123e-61
HBAN.OQ,2021-12-31,0.2692593,0.2696593,0.189595892,83.83384923,78.5200868,68.03904785,74.14081322,83.18945847,78.96086781,81.43216455,78.81935473,74.14081322,78.81935473,174064.0,7442000.0,1.294219749,13.14,2.02961093,1.294765917,15.9465,2.317565286,24.51322122,68.53860767,12.06717833,0.042754389,0.357655664,0.995497396,0.00040000000000001146,2021,HBAN,12,HBAN,22169984292.24,0.238176800671731,,,not_converged,,
HBAN.OQ,2022-12-31,-0.009434293,0.004765707,0.014482416,85.4306889,77.98474699,67.77127169,74.03253554,83.83384923,78.5200868,68.03904785,74.14081322,74.03253554,74.14081322,182906.0,11713000.0,1.307328406,13.09,7.738048125,1.149487788,15.9465,4.985577367,27.11923891,65.42486275,12.11672764,0.064038359,0.41450968,0.852476531,0.0142,2022,HBAN,12,HBAN,20347259307.6,0.2921895252690181,20358807158.33483,0.29202379055785366,converged,25.450428487448885,3.491404656042961e-143
KEY.N,2016-12-31,0.39431754,0.39631754,0.195754199,77.89661319,61.4367953,84.66011654,69.4185851,74.18236343,59.2068303,84.51408183,68.11696095,69.4185851,68.11696095,136453.0,14694000.0,1.452601136,12.85,5.490937315,1.098561321,24.79542,3.161282586,49.4674626,46.42581796,11.82373551,0.10768543,1.065516232,0.609865625,0.0020000000000000018,2016,KEY,12,KEY,20022823215.36,0.389292590485873,,,not_converged,,
KEY.N,2017-12-31,0.252233154,0.260233154,0.151604206,80.3662947,77.67592804,82.45644617,76.88239394,77.89661319,61.4367953,84.66011654,69.4185851,76.88239394,69.4185851,137698.0,15344000.0,1.540465017,12.92,5.792653164,1.084106291,23.7511,3.024624862,42.80931644,54.46321281,11.83281816,0.111432265,0.786022606,0.67784876,0.008000000000000007,2017,KEY,12,KEY,22105109154.56,0.1820872724759206,22120330892.26126,0.1819619721486413,converged,39.925775319458296,0.0
KEY.N,2018-12-31,-0.370350223,-0.352250223,-0.181775916,80.93195868,71.88957183,88.07275253,76.02537651,80.3662947,77.67592804,82.45644617,76.88239394,76.02537651,76.88239394,139613.0,14595000.0,1.065270864,12.89,7.095788442,1.145644505,24.79542,3.682904765,41.34378676,54.8550281,11.84662959,0.104538976,0.753691834,0.73119519,0.018100000000000005,2018,KEY,12,KEY,16197992727.039999,0.2500002511443397,16212325933.914913,0.2497792276259978,converged,28.023760514343127,4.17195108355233e-173
KEY.N,2019-12-31,0.067219391,0.088619391,0.053248804,79.21377112,68.62977251,71.84308926,68.52096551,80.93195868,71.88957183,88.07275253,76.02537651,68.52096551,76.02537651,144988.0,13540000.0,1.306532981,12.79,6.171840467,1.319665452,24.79542,2.473544317,43.67550543,50.91911023,11.88440626,0.093387039,0.857742903,0.802198029,0.021400000000000002,2019,KEY,12,KEY,22181824952.32,0.2902588218680581,22195078274.710907,0.290085499940765,converged,25.44526623815831,3.9823595755299513e-143
KEY.N,2020-12-31,-0.283181731,-0.278781731,-0.108506106,78.18887899,67.27524409,57.69881958,62.57492028,79.21377112,68.62977251,71.84308926,68.52096551,62.57492028,68.52096551,170336.0,14688000.0,0.995736573,13.4,6.103539452,1.579160341,18.49174,2.577924201,50.31607167,42.71392715,12.04552824,0.08622957,1.177978122,0.805632614,0.004400000000000015,2020,KEY,12,KEY,17984374874.88,0.4911018296847608,,,not_converged,,
KEY.N,2021-12-31,0.336665897,0.337065897,0.197210833,76.47217893,71.19131045,73.94408153,70.45122763,78.18887899,67.27524409,57.69881958,62.57492028,70.45122763,62.57492028,186346.0,12803000.0,1.384029838,12.49,2.029963725,1.464512803,15.61507,2.305330436,38.54453904,56.28352423,12.13536044,0.068705526,0.684828101,0.928145316,0.00040000000000001146,2021,KEY,12,KEY,21484295180.1,0.2650500925908536,21497093059.924103,0.26489230012927106,converged,27.90307423452619,1.224238895274162e-171
KEY.N,2022-12-31,0.047464984,0.061664984,0.046224337,73.97123783,77.05672387,77.01622896,74.19311821,76.47217893,71.19131045,73.94408153,70.45122763,74.19311821,70.45122763,189813.0,28770000.0,1.484253624,12.79,6.552945264,1.28590853,15.61507,4.973197578,60.7986037,33.58375542,12.15379466,0.15157023,1.810357506,0.508732976,0.014199999999999997,2022,KEY,12,KEY,16258514201.020002,0.3097797907697085,16286878553.930538,0.3092402949245818,converged,20.389215803494785,1.04230248079658e-92
KEY.N,2023-12-31,-0.002043237,0.047456763,0.043285289,72.49714885,77.49341565,76.95907549,74.35819602,73.97123783,77.05672387,77.01622896,74.19311821,40.62221178,74.19311821,188281.0,22645000.0,1.111190691,14.15,6.284107736,1.305490432,15.61507,5.445652717,66.37692277,26.93616931,12.14569081,0.120272359,2.464230232,0.423937753,0.0495,2023,KEY,12,KEY,13486521412.800001,0.6130608835307424,,,not_converged,,
RF.N,2016-12-31,0.35625007,0.35825007,0.269148571,53.19620528,51.50771125,70.02172691,52.44053548,43.69233551,48.98376488,70.40837032,50.84859263,52.44053548,50.84859263,125968.0,7763000.0,1.100819026,14.15,8.60749851,1.471288577,31.88739,2.990824705,21.18289334,73.92415664,11.74378319,0.061626762,0.286549002,1.23102252,0.0020000000000000018,2016,RF,12,RF,12908634570.24,0.4229755879960817,12916382059.755653,0.4227218792626276,converged,17.338908441515308,1.1961854009876668e-67
RF.N,2017-12-31,0.259783834,0.267783834,0.206029208,62.20669713,54.57967964,71.52047932,57.458141,53.19620528,51.50771125,70.02172691,52.44053548,57.458141,52.44053548,124294.0,8632000.0,1.274830814,13.78,7.679190939,1.317741644,30.74163,2.70386418,21.14007014,75.46027159,11.73040501,0.069448244,0.280148344,1.103612023,0.008000000000000007,2017,RF,12,RF,15533510123.52,0.1600838626854303,,,not_converged,,
RF.N,2018-12-31,-0.358554795,-0.340454795,-0.254660091,69.61963761,47.97152163,60.66986867,52.66801118,62.20669713,54.57967964,71.52047932,57.458141,52.66801118,57.458141,125688.0,14024000.0,0.960909265,12.46,9.746684352,1.405091933,30.74163,3.496133429,20.6406496,76.26796544,11.74155792,0.111577875,0.270633279,1.183298888,0.018100000000000005,2018,RF,12,RF,12027683185.92,0.2575485931884678,,,not_converged,,
RF.N,2019-12-31,0.063903257,0.085303257,0.062319549,80.3615413,72.41994073,47.46314627,63.57418892,69.61963761,47.97152163,60.66986867,52.66801118,63.57418892,52.66801118,126240.0,9929000.0,1.096185051,12.68,8.349471528,1.570321891,30.0,2.3474136,26.38473753,67.97400147,11.74594014,0.078651774,0.388159251,1.234809877,0.02139999999999999,2019,RF,12,RF,15425638525.44,0.3032615669526665,15435357302.250881,0.30307062019148656,converged,24.167404984394032,2.450021803942953e-129
RF.N,2020-12-31,-0.184069234,-0.179669234,-0.108139717,84.68316142,80.50568692,44.51291095,66.86915772,80.3615413,72.41994073,47.46314627,63.57418892,66.86915772,63.57418892,147389.0,3569000.0,0.940920507,13.56,7.757044088,1.596881417,29.73856,2.339703844,27.87646358,62.73881926,11.90083063,0.024214833,0.444325601,1.216959393,0.004399999999999987,2020,RF,12,RF,14490751342.080002,0.5057550032655626,14494304672.977306,0.5056310156083403,converged,16.189264524738043,3.002096763740735e-59
RF.N,2021-12-31,0.261131517,0.261531517,0.219319119,85.278048,79.48631891,83.66134066,80.57957388,84.68316142,80.50568692,44.51291095,66.86915772,80.57957388,66.86915772,162938.0,2407000.0,1.232111358,12.74,1.995041766,1.448587642,21.68798,2.227193849,10.02403452,83.19103146,12.00112504,0.01477249,0.120494173,1.32368303,0.00040000000000001146,2021,RF,12,RF,20533592765.0,0.3118012689377988,,,not_converged,,
