instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf_x,smb_x,hml_x,rf_x,WACC_FF,year,beta_mkt,beta_smb,beta_hml,n_obs,beta_merge,mkt_rf,smb,hml,rf,factor_merge,weight_sum,kE_FF
LKFN.OQ,2020-12-31,-0.064264469,-0.059864469,-0.0591094,22.30216678,43.50132989,71.79603342,47.89902113,20.28455285,35.85326448,70.97208957,43.33317142,47.89902113,43.33317142,5830.435,85.5,2.058067247,14.65,6.354594573,0.918109984,0.3142446,0.02283563425,0.00999772923,0.9900022708,8.670846891,0.014664429,0.010098693,0.911795586,0.0934817969897992,202012,4.63,5.01,-1.69,0.01,0.001335372417452394,2020,0.0048812378970646,0.009985397200266,0.0121357534189846,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.00000000003,0.0011907158364305552
LKFN.OQ,2021-12-31,0.094087591,0.094487591,0.094487591,20.59743576,33.08819763,69.54759842,41.90468256,22.30216678,43.50132989,71.79603342,47.89902113,41.90468256,47.89902113,6557.323,75.0,2.876782982,15.35,1.515266,0.778355524,0.19143149999999998,0.0,0.0,1.0,8.788337719,0.011437594,0.0,0.778355524,0.08448488668,202112,3.23,-1.62,3.24,0.01,0.0014744804020464396,2021,0.0011553667779398,0.0082931825809263,0.0043504940831539,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.0014744804020464396
LKFN.OQ,2022-12-31,-0.041877828,-0.027677828,-0.027677828,19.0731221,31.32317457,65.15456238,39.4690923,20.59743576,33.08819763,69.54759842,41.90468256,39.4690923,41.90468256,6432.371,297.0,3.252003256,15.07,7.326869579,0.753131302,0.18939330000000001,0.0,0.0,1.0,8.76909849,0.04617271,0.0,0.753131302,0.08271919114,202212,-6.37,-0.76,1.35,0.33,0.01517851412233168,2022,0.0043115327305895,0.0307166196778473,0.0157072437112679,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.01517851412233168
LKFN.OQ,2023-12-31,-0.054777502,-0.005277502,-0.005277502,16.669483,26.15747581,65.22323984,36.83356842,19.0731221,31.32317457,65.15456238,39.4690923,36.83356842,39.4690923,6524.029,50.0,2.55047788,15.47,6.38740004,0.716434431,0.18809930000000002,0.0,0.0,1.0,8.783247409,0.007663976,0.0,0.716434431,0.08015041017,202312,4.85,6.29,4.89,0.43,0.04916475573587734,2023,0.0029446429885959,0.0172053843339367,0.0027809327173553,12,both,0.2175,-0.034,-0.1405,0.0495,both,1.0,0.04916475573587734
CHCO.OQ,2017-12-31,0.097004974,0.105004974,0.085300715,22.15799615,21.53733036,33.88583848,22.88141771,21.15270351,21.63865275,39.63737201,25.00222569,22.88141771,25.00222569,4132.281,269.432,2.096982563,16.4,5.543853064,0.823242122,0.34262279999999995,0.01678419751,0.2096835125,0.7903164875,8.326584834,0.065201761,0.265315878,0.700982019,0.0715665754405196,201712,1.06,-1.32,0.05,0.09,0.013039032534447806,2017,0.0270385587815863,0.0336741187098773,-0.0114870796643119,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.0,0.013571119221278034
CHCO.OQ,2018-12-31,-0.148370684,-0.130270684,-0.106046213,21.58687943,27.59464785,45.9526982,30.22991669,22.15799615,21.53733036,33.88583848,22.88141771,30.22991669,22.88141771,4899.012,266.152,1.862565418,15.7,6.307181368,0.703050118,0.324863,0.022930945010000002,0.16620310709999997,0.8337968929,8.496788831,0.054327689,0.199332845,0.619658367,0.0686210553553627,201812,-9.55,-2.33,-1.94,0.19,0.01529279933620584,2018,0.0121727871338583,0.0117996030122572,0.0169803483244918,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.015255179231358844
CHCO.OQ,2019-12-31,0.040447458,0.061847458,0.054549236,20.28455285,27.36636809,56.34723549,33.85872335,21.58687943,27.59464785,45.9526982,30.22991669,33.85872335,30.22991669,5018.756,215.463,2.030549157,16.5,5.641336636,0.768290147,0.3232685,0.01536596264,0.1418540087,0.8581459913,8.520937373,0.042931555,0.165302886,0.690991877,0.0733708249099597,201912,2.77,0.76,1.73,0.14,0.020261982338314766,2019,0.0058456850070276,0.0159633860287825,0.0016747359186989,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.021892422785927724
CHCO.OQ,2020-12-31,-0.17357676,-0.16917676,-0.128654082,23.90095542,23.12840429,47.28178798,29.19914724,20.28455285,27.36636809,56.34723549,33.85872335,29.19914724,33.85872335,5758.64,295.956,1.564143199,16.8,3.902761884,0.660114389,0.3232685,0.00748035991,0.2325695668,0.7674304331999999,8.658456615,0.051393385,0.303049706,0.547774912,0.0596616565424633,202012,4.63,5.01,-1.69,0.01,0.00548066410365368,2020,0.0048583176239393,0.0132506576104524,0.0036612969980601,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9999999999999999,0.005607480987004881
CHCO.OQ,2021-12-31,0.193554688,0.193954688,0.156593564,23.63341889,29.41118234,44.27952642,31.42155863,23.90095542,23.12840429,47.28178798,29.19914724,31.42155863,29.19914724,6003.695,312.458,1.808692295,16.5,1.356786686,0.595884777,0.21266749999999998,0.00716472575,0.1983983704,0.8016016295999999,8.700130392,0.052044283,0.247502454,0.498703967,0.0586035729291976,202112,3.23,-1.62,3.24,0.01,0.004222067326313631,2021,0.0048249240072968,-0.0011293574027021,0.0089475491005555,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9999999999999999,0.003870872702013639
CHCO.OQ,2022-12-31,0.061026262,0.075226262,0.067584714,26.10871978,37.85164997,38.72603944,34.2060739,23.63341889,29.41118234,44.27952642,31.42155863,34.2060739,31.42155863,5878.106,290.964,2.382320716,16.6,6.01210971,0.552104269,0.2078709,0.04362254954,0.1878842427,0.8121157573000001,8.67898988,0.049499618,0.231351554,0.466595786,0.0622418350086863,202212,-6.37,-0.76,1.35,0.33,0.018769833063321528,2022,0.0029753165703986,0.0192979650308899,0.0112632169904859,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.015117981667266956
CHCO.OQ,2023-12-31,0.029605088,0.079105088,0.071442955,23.16515903,35.31408687,50.41310242,36.97897539,26.10871978,37.85164997,38.72603944,34.2060739,36.97897539,34.2060739,6168.052,434.856,2.415357059,16.2,5.475546258,0.52625099,0.20467639999999998,0.04295542764,0.17049079330000003,0.8295092067000001,8.727138346,0.070501351,0.205532129,0.452313729,0.0612669353972292,202312,4.85,6.29,4.89,0.43,0.04685127778907692,2023,0.0030183889499546,0.0113861350068568,0.0022088264345382,12,both,0.2175,-0.034,-0.1405,0.0495,both,1.0,0.04945903089232938
GABC.OQ,2017-12-31,0.119403716,0.127403716,0.127403716,22.15799615,22.82021593,29.07000686,21.78402957,21.15270351,21.82343474,26.00540387,20.18636902,21.78402957,20.18636902,3144.36,275.216,2.222536784,13.62,7.990294627,1.104523373,0.2986415,0.0,0.0,1.0,8.053365651,0.087526874,0.0,1.104523373,0.10731663611,201712,1.06,-1.32,0.05,0.09,0.012724170861142277,2017,0.0272347971002701,0.0360611936969918,-0.0057795101853805,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.0,0.012724170861142277
GABC.OQ,2018-12-31,-0.208134966,-0.190034966,-0.190034966,21.58687943,24.41281017,38.13124584,25.83600235,22.15799615,22.82021593,29.07000686,21.78402957,25.83600235,21.78402957,3929.09,376.409,1.511744088,12.36,8.508844667,0.926179411,0.2838591,0.0,0.0,1.0,8.276163126,0.095800554,0.0,0.926179411,0.09483255877,201812,-9.55,-2.33,-1.94,0.19,0.01631888502934292,2018,0.010588226640052,0.0150946245767938,0.0059401407481819,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.01631888502934292
GABC.OQ,2019-12-31,-0.007603304,0.013796696,0.013729105,20.28455285,23.51779632,31.29045951,22.9293924,21.58687943,24.41281017,38.13124584,25.83600235,22.9293924,25.83600235,4397.672,349.686,1.655630909,14.28,6.733286496,0.879098218,0.2785217,0.01689667445,0.04208346384,0.9579165362000001,8.388830589,0.079516162,0.043932287,0.852090204,0.0881977084828089,201912,2.77,0.76,1.73,0.14,0.021446517060679363,2019,0.0056782378705165,0.0114466893402812,0.0043029890186776,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.00000000004,0.02185315136592497
GABC.OQ,2020-12-31,-0.157476733,-0.153076733,-0.15230337,18.99807322,16.58915387,26.59720125,17.80321277,20.28455285,23.51779632,31.29045951,22.9293924,17.80321277,22.9293924,4977.577,194.529,1.403783802,15.86,5.434624548,0.759052246,0.2646619,0.02448673667,0.00452039894,0.9954796011,8.512698505,0.039081063,0.004540926,0.756526118,0.0828392543681654,202012,4.63,5.01,-1.69,0.01,0.006441926518460282,2020,0.0057566332491678,0.0154403639034521,0.003075114781489,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.00000000004,0.006389414781193163
GABC.OQ,2021-12-31,0.133061791,0.133461791,0.133114762,17.43215031,17.55432329,14.14861873,13.8004471,18.99807322,16.58915387,26.59720125,17.80321277,13.8004471,17.80321277,5608.539,152.183,1.548420684,16.2,1.517302438,0.688051783,0.17101970000000002,0.02191823913,0.00300999879,0.9969900011999999,8.632045537,0.027134161,0.003019086,0.686334052,0.0779830434343656,202112,3.23,-1.62,3.24,0.01,0.005189723475543704,2021,0.0052407639827627,1.560111702532613e-05,0.0137530276579929,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9999999999899999,0.005150535540091308
GABC.OQ,2022-12-31,0.029766074,0.043966074,0.043948684,19.68436486,41.99463633,25.44484763,30.55465898,17.43215031,17.55432329,14.14861873,13.8004471,30.55465898,13.8004471,6155.991,203.806,1.970110834,15.45,7.075827149,0.700552343,0.17101970000000002,0.04541983064,0.002754253,0.997245747,8.725181033,0.033106936,0.00276186,0.698952073,0.0789246750653886,202212,-6.37,-0.76,1.35,0.33,0.015387376451875037,2022,0.0054696116184548,0.0191720530472591,0.0140948609172947,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.01532588428178161
GABC.OQ,2023-12-31,-0.050830187,-0.001330187,-0.001200429,17.41491575,39.48470947,28.83992936,30.45322686,19.68436486,41.99463633,25.44484763,30.55465898,30.45322686,30.55465898,6152.198,193.937,1.444998657,16.5,6.078881259,0.63028136,0.17101970000000002,0.04501363029,0.00335764108,0.9966423589,8.724564695,0.031523205,0.003368953,0.628526015,0.0739961196278163,202312,4.85,6.29,4.89,0.43,0.04869067005383861,2023,-0.0001622895077421,0.017959802324514,0.0008902205913233,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.99999999998,0.04872899275995169
TRST.OQ,2017-12-31,0.173084767,0.181084767,0.146481959,22.15799615,27.85414732,52.46282315,32.7022734,21.15270351,26.7695758,33.7983504,25.44511574,32.7022734,25.44511574,4908.008,242.991,1.932895915,19.28,7.080959659,1.200996271,0.37417259999999997,0.01563485819,0.2020011643,0.7979988357000001,8.498623436,0.049509088,0.25313466,1.036754991,0.0930040442543996,201712,1.06,-1.32,0.05,0.09,0.010167186722929707,2017,0.0188205497434689,0.0132854080339077,0.0080848692191676,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.0,0.010264001636052778
TRST.OQ,2018-12-31,-0.252706187,-0.234606187,-0.190453922,21.58687943,24.10717359,36.01265823,24.92171506,22.15799615,27.85414732,52.46282315,32.7022734,24.92171506,32.7022734,4958.913,161.893,1.353576638,20.046,8.144307987,1.065114912,0.37332560000000004,0.0238810511,0.176912054,0.823087946,8.508941842,0.032646872,0.214937,0.938679053,0.0887080682499665,201812,-9.55,-2.33,-1.94,0.19,0.015815460271848512,2018,0.0101367860806565,0.015934733720913,0.0093124939975203,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.015998117367552286
TRST.OQ,2019-12-31,0.041338481,0.062738481,0.054089437,21.1284347,19.6574372,39.20089144,23.98392876,21.58687943,24.10717359,36.01265823,24.92171506,23.98392876,24.92171506,5221.322,148.666,1.561170159,19.666,7.143373169,1.103264301,0.3719755,0.01413695082,0.1605834284,0.8394165716,8.560505906,0.028472866,0.19130362,0.98493134,0.09143509686362,201912,2.77,0.76,1.73,0.14,0.01967737085110563,2019,0.0072666626364902,0.02076213987511,0.0041265214834486,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.02174326234551537
TRST.OQ,2020-12-31,-0.175203123,-0.170803123,-0.122156362,19.71444749,28.09857025,38.92781637,28.05406263,21.1284347,19.6574372,39.20089144,23.98392876,28.05406263,23.98392876,5901.796,214.755,1.132083727,19.902,6.064075838,1.208537308,0.3673158,0.00699347603,0.2776201323,0.7223798677000001,8.68301199,0.036388076,0.384313219,0.972158127,0.0840113826682106,202012,4.63,5.01,-1.69,0.01,0.007661018729197139,2020,0.0114713718413006,0.0204065934666659,0.0020127445855914,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.008904793483401417
TRST.OQ,2021-12-31,0.211555422,0.211955422,0.156126492,22.45895173,31.39616449,32.42949273,27.97097438,19.71444749,28.09857025,38.92781637,28.05406263,27.97097438,28.05406263,6196.546,244.686,1.065027471,20.206,1.35938612,1.13597288,0.2447081,0.00943359583,0.2725618663,0.7274381337,8.731747319,0.039487482,0.37468735,0.885404807,0.0816096790352201,202112,3.23,-1.62,3.24,0.01,0.006016690961911163,2021,0.006991159218687,-0.0068303694175929,0.0128821128910835,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.005601377178615793
TRST.OQ,2022-12-31,0.019839146,0.034039146,0.033587608,20.8198309,24.44762638,51.02607076,31.22408948,22.45895173,31.39616449,32.42949273,27.97097438,31.22408948,27.97097438,6000.052,122.7,1.191906552,19.684,7.537221989,0.949739409,0.2447081,0.041593924930000005,0.1721067271,0.8278932729,8.699523415,0.020449823,0.207885162,0.820853876,0.0852834272076546,202212,-6.37,-0.76,1.35,0.33,0.018261018321615786,2022,0.0048269837488179,0.0226553086666582,0.015288264328552,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.015526385419551886
TRST.OQ,2023-12-31,-0.011030749,0.038469251,0.03745026,18.32471056,21.89633753,55.21179164,31.35427525,20.8198309,24.44762638,51.02607076,31.22408948,31.35427525,31.22408948,6168.191,88.99,0.915422867,19.532,6.585446164,0.903082651,0.24401050000000002,0.042751206230000005,0.1656953094,0.8343046905999999,8.727160881,0.014427245,0.198602874,0.785192521,0.0831255505641224,202312,4.85,6.29,4.89,0.43,0.04599547029001692,2023,0.0014285640177321,0.0154911021939832,0.0040743812107457,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.9999999999999999,0.04871156463915153
MOFG.OQ,2017-12-31,0.192990449,0.200990449,0.154081209,22.15799615,29.90397534,36.17135667,27.85406017,21.15270351,23.42631103,18.51678043,18.28549123,27.85406017,18.28549123,3212.271,248.522,1.203992774,12.0,6.995489144,1.22083565,0.2517339,0.02405037414,0.25634253279999997,0.7436574672,8.074733443,0.077366449,0.344705115,0.970510706,0.0904747329710953,201712,1.06,-1.32,0.05,0.09,0.016773164256761466,2017,0.034321211961001,0.0083333069636862,-0.010565124140615,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.0,0.016351619061532808
MOFG.OQ,2018-12-31,-0.262451476,-0.244351476,-0.181640467,21.58687943,22.18970619,23.31001555,19.39769987,22.15799615,29.90397534,36.17135667,27.85406017,19.39769987,27.85406017,3291.48,298.81,0.846983262,12.23,8.014153461,1.035968666,0.2517339,0.04016313739,0.22853517310000002,0.7714648269,8.099092591,0.09078287,0.296235376,0.847998801,0.0859569841751924,201812,-9.55,-2.33,-1.94,0.19,0.020135937894523965,2018,0.0095769656560722,0.0145846195572472,-0.0023125801697951,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.01719823794289108
MOFG.OQ,2019-12-31,0.068111547,0.089511547,0.064811764,20.28455285,27.41351751,40.01804096,28.00359943,21.58687943,22.18970619,23.31001555,19.39769987,28.00359943,19.39769987,4653.573,371.009,1.150444685,11.34,5.685207195,0.977984052,0.24681,0.019696179,0.3307567339,0.6692432661,8.445390591,0.079725622,0.494224971,0.71268894,0.0707997094548937,201912,2.77,0.76,1.73,0.14,0.016930690773670445,2019,-0.0017470532513825,0.0334861419441187,0.0082892879816041,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.017966450753609108
MOFG.OQ,2020-12-31,-0.178261193,-0.173861193,-0.073717707,18.99807322,34.53992769,61.95409242,39.43527741,20.28455285,27.41351751,40.01804096,28.00359943,39.43527741,28.00359943,5556.648,439.48,0.761593615,13.41,4.280147761,1.02901162,0.2373926,0.01846209001,0.5328467017,0.4671532983,8.622750328,0.079090848,1.140624937,0.550318026,0.0551661536749922,202012,4.63,5.01,-1.69,0.01,0.007277534333669918,2020,0.005097064029475,0.0158291436951573,0.0174727162094788,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,-0.0004807593869032281
MOFG.OQ,2021-12-31,0.247610104,0.248010104,0.157288181,19.0205481,29.20157226,61.58340553,36.88273511,18.99807322,34.53992769,61.95409242,39.43527741,36.88273511,39.43527741,6025.128,336.247,0.9617044,13.09,1.478374057,0.961862816,0.22361068029999998,0.01418892735,0.38280266249999995,0.6171973375,8.703694003,0.055807445,0.620227339,0.649232684,0.0642890664873242,202112,3.23,-1.62,3.24,0.01,0.007337294010679995,2021,0.0072940141321238,-0.0032800467651993,0.0109724142047747,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.005055578328118527
MOFG.OQ,2022-12-31,0.015559396,0.029759396,0.032147041,17.26625006,23.29276817,44.75977654,27.8643629,19.0205481,29.20157226,61.58340553,36.88273511,27.8643629,36.88273511,6577.876,531.083,1.006632135,12.07,6.910198049,0.972674267,0.2166509666,0.045952647789999995,0.38278479249999997,0.6172152075,8.791467176,0.080737764,0.62018043,0.654639019,0.0743200004097962,202212,-6.37,-0.76,1.35,0.33,0.02236484177616554,2022,0.0092004958306426,0.0100392140302605,0.0092087020327984,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.013910467458647977
SHBI.OQ,2018-12-31,-0.230584371,-0.212484371,-0.137299302,21.58687943,7.274640987,21.50122141,11.34866164,22.15799615,12.29218766,11.84511553,10.36116667,11.34866164,10.36116667,1483.076,75.812,1.011969792,12.73,4.34176876,0.446843627,0.3882851,0.020384872970000002,0.3342240417,0.6657759583,7.301873588,0.051118082,0.502006775,0.341862709,0.0449658045640976,201812,-9.55,-2.33,-1.94,0.19,0.014973427324863566,2018,0.0107851472952308,0.0128721280377295,0.0074676002140307,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.01623030007825684
SHBI.OQ,2019-12-31,0.075824626,0.097224626,0.090118368,20.28455285,34.52718691,33.3099862,29.11707974,21.58687943,7.274640987,21.50122141,11.34866164,29.11707974,11.34866164,1559.235,16.226,1.125540492,13.87,4.872097442,0.568344841,0.36577148319999997,0.01427660442,0.08059723112,0.9194027689000001,7.351950595,0.010406385,0.087662593,0.538410245,0.0648895085806839,201912,2.77,0.76,1.73,0.14,0.02067002852633469,2019,0.0045962013015326,0.0131410818809333,0.0019179282707292,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.00000000002,0.021688264515330992
SHBI.OQ,2020-12-31,-0.166946828,-0.162546828,-0.135160207,18.99807322,24.8932747,36.54183026,25.50212315,20.28455285,34.52718691,33.3099862,29.11707974,25.50212315,29.11707974,1933.315,25.479,0.882156857,14.25,5.704243732,0.915230189,0.36577828230000003,0.02055393487,0.15597572680000002,0.8440242732000001,7.566991425,0.013178918,0.184800049,0.819214773,0.0814273437253714,202012,4.63,5.01,-1.69,0.01,0.005151517351500083,2020,0.0062850485035398,0.0231325004714371,0.0112754336778112,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.0036945104268220645
SHBI.OQ,2021-12-31,0.244173311,0.244573311,0.217195351,19.0205481,19.97367813,42.79237655,25.54092919,18.99807322,24.8932747,36.54183026,25.50212315,25.54092919,25.50212315,3460.136,57.04,1.177631327,15.36,1.551055551,0.981602518,0.25136801859999997,0.01817198046,0.1185351191,0.8814648809000001,8.149063174,0.016484901,0.134475147,0.891820784,0.0886238833549741,202112,3.23,-1.62,3.24,0.01,0.004933304064794403,2021,0.0043858249141498,-0.0096346080841931,0.0077091953684279,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.003767294049004441
SHBI.OQ,2022-12-31,0.019595416,0.033795416,0.033449378,17.26625006,20.84174001,48.91527002,28.14463058,19.0205481,19.97367813,42.79237655,25.54092919,28.14463058,25.54092919,3477.276,83.072,0.949745071,13.91,7.632646428,0.914152884,0.2516827212,0.0410003037,0.11111669340000001,0.8888833065999999,8.154004508,0.023889964,0.125007065,0.835953645,0.0869559633365767,202212,-6.37,-0.76,1.35,0.33,0.0169154616477,2022,0.0053785523252607,0.029557830361913,0.0163359538241138,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9999999999999999,0.015194642634851896
