symbol,year,fiscal_date,shares_outstanding,dec_price,market_cap
BUSE,2017,2017-03-31,89490496,29.4,
BUSE,2017,2017-04-30,89490496,29.95,
BUSE,2017,2017-05-31,89490496,28.39,
BUSE,2017,2017-06-30,89490496,29.32,
BUSE,2017,2017-07-31,89490496,29.24,
BUSE,2017,2017-08-31,89490496,28.85,
BUSE,2017,2017-09-30,89490496,31.36,
BUSE,2017,2017-10-31,89490496,31.12,
BUSE,2017,2017-11-30,89490496,31.83,
BUSE,2017,2017-12-31,89490496,29.94,
BUSE,2018,2018-01-31,89490496,30.98,
BUSE,2018,2018-02-28,89490496,29.65,
BUSE,2018,2018-03-31,89490496,29.72,
BUSE,2018,2018-04-30,89490496,29.65,
BUSE,2018,2018-05-31,89490496,32.11,
BUSE,2018,2018-06-30,89490496,31.72,
BUSE,2018,2018-07-31,89490496,31.72,
BUSE,2018,2018-08-31,89490496,32.05,
BUSE,2018,2018-09-30,89490496,31.05,
BUSE,2018,2018-10-31,89490496,27.92,
BUSE,2018,2018-11-30,89490496,28.69,
BUSE,2018,2018-12-31,89490496,24.54,
BUSE,2019,2019-01-31,89490496,24.76,
BUSE,2019,2019-02-28,89490496,26.94,
BUSE,2019,2019-03-31,89490496,24.4,
BUSE,2019,2019-04-30,89490496,25.84,
BUSE,2019,2019-05-31,89490496,24.71,
BUSE,2019,2019-06-30,89490496,26.41,
BUSE,2019,2019-07-31,89490496,27.03,
BUSE,2019,2019-08-31,89490496,24.5,
BUSE,2019,2019-09-30,89490496,25.28,
BUSE,2019,2019-10-31,89490496,26.37,
BUSE,2019,2019-11-30,89490496,26.6,
BUSE,2019,2019-12-31,89490496,27.5,
BUSE,2020,2020-01-31,89490496,25.5,
BUSE,2020,2020-02-29,89490496,22.07,
BUSE,2020,2020-03-31,89490496,17.11,
BUSE,2020,2020-04-30,89490496,18.42,
BUSE,2020,2020-05-31,89490496,17.91,
BUSE,2020,2020-06-30,89490496,18.65,
BUSE,2020,2020-07-31,89490496,17.1,
BUSE,2020,2020-08-31,89490496,17.815,
BUSE,2020,2020-09-30,89490496,15.89,
BUSE,2020,2020-10-31,89490496,17.99,
BUSE,2020,2020-11-30,89490496,20.01,
BUSE,2020,2020-12-31,89490496,21.55,
BUSE,2021,2021-01-31,55434910,20.67,
BUSE,2021,2021-02-28,55434910,22.89,
BUSE,2021,2021-03-31,55434910,25.65,
BUSE,2021,2021-04-30,55434910,24.98,
BUSE,2021,2021-05-31,55434910,26.79,
BUSE,2021,2021-06-30,55434910,24.66,
BUSE,2021,2021-07-31,55434910,23.6,
BUSE,2021,2021-08-31,55434910,23.7,
BUSE,2021,2021-09-30,55434910,24.63,
BUSE,2021,2021-10-31,55434910,25.49,
BUSE,2021,2021-11-30,55434910,25.7,
BUSE,2021,2021-12-31,55434910,27.12,
BUSE,2022,2022-01-31,55279124,27.88,
BUSE,2022,2022-02-28,55279124,27.45,
BUSE,2022,2022-03-31,55279124,25.34,
BUSE,2022,2022-04-30,55279124,22.47,
BUSE,2022,2022-05-31,55279124,23.45,
BUSE,2022,2022-06-30,55279124,22.85,
BUSE,2022,2022-07-31,55279124,24.65,
BUSE,2022,2022-08-31,55279124,23.0,
BUSE,2022,2022-09-30,55279124,21.98,
BUSE,2022,2022-10-31,55279124,26.41,
BUSE,2022,2022-11-30,55279124,26.07,
BUSE,2022,2022-12-31,55279124,24.72,
BUSE,2023,2023-01-31,55244119,23.87,
BUSE,2023,2023-02-28,55244119,24.14,
BUSE,2023,2023-03-31,55244119,20.34,
BUSE,2023,2023-04-30,55244119,18.18,
BUSE,2023,2023-05-31,55244119,18.7,
BUSE,2023,2023-06-30,55244119,20.1,
BUSE,2023,2023-07-31,55244119,21.66,
BUSE,2023,2023-08-31,55244119,20.2,
BUSE,2023,2023-09-30,55244119,19.22,
BUSE,2023,2023-10-31,55244119,19.86,
BUSE,2023,2023-11-30,55244119,21.7,
BUSE,2023,2023-12-31,55244119,24.82,
BWFG,2016,2016-01-31,7873390,19.5,
BWFG,2016,2016-02-29,7873390,19.58,
BWFG,2016,2016-03-31,7873390,19.57,
BWFG,2016,2016-04-30,7873390,20.7,
BWFG,2016,2016-05-31,7873390,21.51,
BWFG,2016,2016-06-30,7873390,22.06,
BWFG,2016,2016-07-31,7873390,22.01,
BWFG,2016,2016-08-31,7873390,22.43,
BWFG,2016,2016-09-30,7873390,23.69,
BWFG,2016,2016-10-31,7873390,24.66,
BWFG,2016,2016-11-30,7873390,29.15,
BWFG,2016,2016-12-31,7873390,32.5,
BWFG,2017,2017-01-31,7873390,29.31,
BWFG,2017,2017-02-28,7873390,32.85,
BWFG,2017,2017-03-31,7873390,34.39,
BWFG,2017,2017-04-30,7873390,36.14,
BWFG,2017,2017-05-31,7873390,31.03,
BWFG,2017,2017-06-30,7873390,31.23,
BWFG,2017,2017-07-31,7873390,32.81,
BWFG,2017,2017-08-31,7873390,33.9,
BWFG,2017,2017-09-30,7873390,36.94,
BWFG,2017,2017-10-31,7873390,36.6,
BWFG,2017,2017-11-30,7873390,35.29,
BWFG,2017,2017-12-31,7873390,34.34,
BWFG,2018,2018-01-31,7873390,33.4,
BWFG,2018,2018-02-28,7873390,31.3,
BWFG,2018,2018-03-31,7873390,32.28,
BWFG,2018,2018-04-30,7873390,31.58,
BWFG,2018,2018-05-31,7873390,30.99,
BWFG,2018,2018-06-30,7873390,32.15,
BWFG,2018,2018-07-31,7873390,32.5,
BWFG,2018,2018-08-31,7873390,31.5,
BWFG,2018,2018-09-30,7873390,31.36,
BWFG,2018,2018-10-31,7873390,30.32,
BWFG,2018,2018-11-30,7873390,29.67,
BWFG,2018,2018-12-31,7873390,28.71,
BWFG,2019,2019-01-31,7873390,28.9,
BWFG,2019,2019-02-28,7873390,30.27,
BWFG,2019,2019-03-31,7873390,29.18,
BWFG,2019,2019-04-30,7873390,30.49,
BWFG,2019,2019-05-31,7873390,28.56,
BWFG,2019,2019-06-30,7873390,28.7,
BWFG,2019,2019-07-31,7873390,28.1,
BWFG,2019,2019-08-31,7873390,26.31,
BWFG,2019,2019-09-30,7873390,27.5,
BWFG,2019,2019-10-31,7873390,28.62,
BWFG,2019,2019-11-30,7873390,29.28,
BWFG,2019,2019-12-31,7873390,28.84,
BWFG,2020,2020-01-31,7873390,27.03,
BWFG,2020,2020-02-29,7873390,28.47,
BWFG,2020,2020-03-31,7873390,15.26,
BWFG,2020,2020-04-30,7873390,15.25,
BWFG,2020,2020-05-31,7873390,14.64,
BWFG,2020,2020-06-30,7873390,15.9,
BWFG,2020,2020-07-31,7873390,14.9,
BWFG,2020,2020-08-31,7873390,15.6,
BWFG,2020,2020-09-30,7873390,14.15,
BWFG,2020,2020-10-31,7873390,16.5,
BWFG,2020,2020-11-30,7873390,18.3,
BWFG,2020,2020-12-31,7873390,19.55,
BWFG,2021,2021-01-31,7803166,19.45,
BWFG,2021,2021-02-28,7803166,24.8,
BWFG,2021,2021-03-31,7803166,26.95,
BWFG,2021,2021-04-30,7803166,27.01,
BWFG,2021,2021-05-31,7803166,28.56,
BWFG,2021,2021-06-30,7803166,27.64,
BWFG,2021,2021-07-31,7803166,28.82,
BWFG,2021,2021-08-31,7803166,30.09,
BWFG,2021,2021-09-30,7803166,29.43,
BWFG,2021,2021-10-31,7803166,29.7,
BWFG,2021,2021-11-30,7803166,30.89,
BWFG,2021,2021-12-31,7803166,32.84,
BWFG,2022,2022-01-31,7730699,33.83,
BWFG,2022,2022-02-28,7730699,34.85,
BWFG,2022,2022-03-31,7730699,33.83,
BWFG,2022,2022-04-30,7730699,34.0,
BWFG,2022,2022-05-31,7730699,35.74,
BWFG,2022,2022-06-30,7730699,31.05,
BWFG,2022,2022-07-31,7730699,32.78,
BWFG,2022,2022-08-31,7730699,31.52,
BWFG,2022,2022-09-30,7730699,29.11,
BWFG,2022,2022-10-31,7730699,30.64,
BWFG,2022,2022-11-30,7730699,29.59,
BWFG,2022,2022-12-31,7730699,29.43,
BWFG,2023,2023-01-31,7882616,29.57,
BWFG,2023,2023-02-28,7882616,30.18,
BWFG,2023,2023-03-31,7882616,24.86,
BWFG,2023,2023-04-30,7882616,23.26,
BWFG,2023,2023-05-31,7882616,22.85,
BWFG,2023,2023-06-30,7882616,24.38,
BWFG,2023,2023-07-31,7882616,27.35,
BWFG,2023,2023-08-31,7882616,26.02,
BWFG,2023,2023-09-30,7882616,24.27,
BWFG,2023,2023-10-31,7882616,24.47,
BWFG,2023,2023-11-30,7882616,26.96,
BWFG,2023,2023-12-31,7882616,30.18,
CAC,2016,2016-01-31,16902200,27.980014,
CAC,2016,2016-02-29,16902200,25.873346,
CAC,2016,2016-03-31,16902200,28.000014,
CAC,2016,2016-04-30,16902200,29.006681,
CAC,2016,2016-05-31,16902200,28.680014,
CAC,2016,2016-06-30,16902200,28.000014,
CAC,2016,2016-07-31,16902200,28.986681,
CAC,2016,2016-08-31,16902200,30.826682,
CAC,2016,2016-09-30,16902200,31.826683,
CAC,2016,2016-10-31,16902200,33.02,
CAC,2016,2016-11-30,16902200,38.95,
CAC,2016,2016-12-31,16902200,44.45,
CAC,2017,2017-01-31,16902200,41.48,
CAC,2017,2017-02-28,16902200,42.46,
CAC,2017,2017-03-31,16902200,44.04,
CAC,2017,2017-04-30,16902200,42.75,
CAC,2017,2017-05-31,16902200,40.2,
CAC,2017,2017-06-30,16902200,42.91,
CAC,2017,2017-07-31,16902200,42.0,
CAC,2017,2017-08-31,16902200,39.0,
CAC,2017,2017-09-30,16902200,43.64,
CAC,2017,2017-10-31,16902200,43.17,
CAC,2017,2017-11-30,16902200,45.69,
CAC,2017,2017-12-31,16902200,42.13,
CAC,2018,2018-01-31,16902200,42.46,
CAC,2018,2018-02-28,16902200,42.22,
CAC,2018,2018-03-31,16902200,44.5,
CAC,2018,2018-04-30,16902200,44.31,
CAC,2018,2018-05-31,16902200,45.72,
CAC,2018,2018-06-30,16902200,45.71,
CAC,2018,2018-07-31,16902200,46.1,
CAC,2018,2018-08-31,16902200,45.74,
CAC,2018,2018-09-30,16902200,43.44,
CAC,2018,2018-10-31,16902200,40.55,
CAC,2018,2018-11-30,16902200,41.35,
CAC,2018,2018-12-31,16902200,35.97,
CAC,2019,2019-01-31,16902200,40.52,
CAC,2019,2019-02-28,16902200,44.85,
CAC,2019,2019-03-31,16902200,41.72,
CAC,2019,2019-04-30,16902200,43.98,
CAC,2019,2019-05-31,16902200,42.35,
CAC,2019,2019-06-30,16902200,45.87,
CAC,2019,2019-07-31,16902200,44.71,
CAC,2019,2019-08-31,16902200,41.46,
CAC,2019,2019-09-30,16902200,43.32,
CAC,2019,2019-10-31,16902200,44.31,
CAC,2019,2019-11-30,16902200,43.44,
CAC,2019,2019-12-31,16902200,46.06,
CAC,2020,2020-01-31,16902200,47.26,
CAC,2020,2020-02-29,16902200,41.01,
CAC,2020,2020-03-31,16902200,31.45,
CAC,2020,2020-04-30,16902200,32.75,
CAC,2020,2020-05-31,16902200,33.54,
CAC,2020,2020-06-30,16902200,34.54,
CAC,2020,2020-07-31,16902200,31.69,
CAC,2020,2020-08-31,16902200,32.655,
CAC,2020,2020-09-30,16902200,30.225,
CAC,2020,2020-10-31,16902200,31.97,
CAC,2020,2020-11-30,16902200,34.35,
CAC,2020,2020-12-31,16902200,35.78,
CAC,2021,2021-01-31,14739956,37.55,
CAC,2021,2021-02-28,14739956,40.53,
CAC,2021,2021-03-31,14739956,47.86,
CAC,2021,2021-04-30,14739956,47.72,
CAC,2021,2021-05-31,14739956,47.62,
CAC,2021,2021-06-30,14739956,47.76,
CAC,2021,2021-07-31,14739956,44.77,
CAC,2021,2021-08-31,14739956,46.67,
CAC,2021,2021-09-30,14739956,47.9,
CAC,2021,2021-10-31,14739956,47.6,
CAC,2021,2021-11-30,14739956,45.82,
CAC,2021,2021-12-31,14739956,48.16,
CAC,2022,2022-01-31,14567325,49.66,
CAC,2022,2022-02-28,14567325,47.55,
CAC,2022,2022-03-31,14567325,47.04,
CAC,2022,2022-04-30,14567325,44.75,
CAC,2022,2022-05-31,14567325,44.26,
CAC,2022,2022-06-30,14567325,44.05,
CAC,2022,2022-07-31,14567325,45.7,
CAC,2022,2022-08-31,14567325,45.23,
CAC,2022,2022-09-30,14567325,42.6,
CAC,2022,2022-10-31,14567325,43.52,
CAC,2022,2022-11-30,14567325,43.78,
CAC,2022,2022-12-31,14567325,41.69,
CAC,2023,2023-01-31,14565952,42.23,
CAC,2023,2023-02-28,14565952,41.15,
CAC,2023,2023-03-31,14565952,36.19,
CAC,2023,2023-04-30,14565952,31.95,
CAC,2023,2023-05-31,14565952,29.51,
CAC,2023,2023-06-30,14565952,30.97,
CAC,2023,2023-07-31,14565952,34.58,
CAC,2023,2023-08-31,14565952,32.79,
CAC,2023,2023-09-30,14565952,28.22,
CAC,2023,2023-10-31,14565952,29.16,
CAC,2023,2023-11-30,14565952,33.75,
CAC,2023,2023-12-31,14565952,37.63,
CADE,2016,2016-01-31,183524992,20.88,
CADE,2016,2016-02-29,183524992,19.92,
CADE,2016,2016-03-31,183524992,21.31,
CADE,2016,2016-04-30,183524992,23.49,
CADE,2016,2016-05-31,183524992,23.89,
CADE,2016,2016-06-30,183524992,22.69,
CADE,2016,2016-07-31,183524992,23.82,
CADE,2016,2016-08-31,183524992,24.9,
CADE,2016,2016-09-30,183524992,23.2,
CADE,2016,2016-10-31,183524992,23.5,
CADE,2016,2016-11-30,183524992,28.55,
CADE,2016,2016-12-31,183524992,31.05,
CADE,2017,2017-01-31,183524992,29.7,
CADE,2017,2017-02-28,183524992,31.0,
CADE,2017,2017-03-31,183524992,30.25,
CADE,2017,2017-04-30,183524992,30.45,
CADE,2017,2017-05-31,183524992,28.7,
CADE,2017,2017-06-30,183524992,30.5,
CADE,2017,2017-07-31,183524992,30.05,
CADE,2017,2017-08-31,183524992,29.05,
CADE,2017,2017-09-30,183524992,32.05,
CADE,2017,2017-10-31,183524992,31.6,
CADE,2017,2017-11-30,183524992,33.25,
CADE,2017,2017-12-31,183524992,31.45,
CADE,2018,2018-01-31,183524992,33.55,
CADE,2018,2018-02-28,183524992,31.5,
CADE,2018,2018-03-31,183524992,31.8,
CADE,2018,2018-04-30,183524992,33.05,
CADE,2018,2018-05-31,183524992,33.5,
CADE,2018,2018-06-30,183524992,32.95,
CADE,2018,2018-07-31,183524992,32.9,
CADE,2018,2018-08-31,183524992,34.8,
CADE,2018,2018-09-30,183524992,32.7,
CADE,2018,2018-10-31,183524992,28.7,
CADE,2018,2018-11-30,183524992,30.79,
CADE,2018,2018-12-31,183524992,26.14,
CADE,2019,2019-01-31,183524992,29.18,
CADE,2019,2019-02-28,183524992,32.59,
CADE,2019,2019-03-31,183524992,28.22,
CADE,2019,2019-04-30,183524992,30.48,
CADE,2019,2019-05-31,183524992,27.08,
CADE,2019,2019-06-30,183524992,29.04,
CADE,2019,2019-07-31,183524992,29.89,
CADE,2019,2019-08-31,183524992,27.59,
CADE,2019,2019-09-30,183524992,29.61,
CADE,2019,2019-10-31,183524992,30.67,
CADE,2019,2019-11-30,183524992,31.1,
CADE,2019,2019-12-31,183524992,31.41,
CADE,2020,2020-01-31,183524992,28.57,
CADE,2020,2020-02-29,183524992,24.47,
CADE,2020,2020-03-31,183524992,18.92,
CADE,2020,2020-04-30,183524992,21.89,
CADE,2020,2020-05-31,183524992,22.23,
CADE,2020,2020-06-30,183524992,22.74,
CADE,2020,2020-07-31,183524992,20.93,
CADE,2020,2020-08-31,183524992,21.58,
CADE,2020,2020-09-30,183524992,19.38,
CADE,2020,2020-10-31,183524992,23.41,
CADE,2020,2020-11-30,183524992,25.35,
CADE,2020,2020-12-31,183524992,27.44,
CADE,2021,2021-01-31,188337658,27.65,
CADE,2021,2021-02-28,188337658,30.06,
CADE,2021,2021-03-31,188337658,32.48,
CADE,2021,2021-04-30,188337658,29.59,
CADE,2021,2021-05-31,188337658,30.58,
CADE,2021,2021-06-30,188337658,28.33,
CADE,2021,2021-07-31,188337658,25.8,
CADE,2021,2021-08-31,188337658,29.33,
CADE,2021,2021-09-30,188337658,29.78,
CADE,2021,2021-10-31,188337658,29.02,
CADE,2021,2021-11-30,188337658,29.22,
CADE,2021,2021-12-31,188337658,29.79,
CADE,2022,2022-01-31,182437265,31.17,
CADE,2022,2022-02-28,182437265,31.62,
CADE,2022,2022-03-31,182437265,29.26,
CADE,2022,2022-04-30,182437265,25.04,
CADE,2022,2022-05-31,182437265,26.73,
CADE,2022,2022-06-30,182437265,23.48,
CADE,2022,2022-07-31,182437265,26.1,
CADE,2022,2022-08-31,182437265,25.48,
CADE,2022,2022-09-30,182437265,25.41,
CADE,2022,2022-10-31,182437265,27.65,
CADE,2022,2022-11-30,182437265,28.84,
CADE,2022,2022-12-31,182437265,24.66,
CADE,2023,2023-01-31,182871775,25.58,
CADE,2023,2023-02-28,182871775,26.56,
CADE,2023,2023-03-31,182871775,20.76,
CADE,2023,2023-04-30,182871775,20.22,
CADE,2023,2023-05-31,182871775,17.96,
CADE,2023,2023-06-30,182871775,19.64,
CADE,2023,2023-07-31,182871775,25.05,
CADE,2023,2023-08-31,182871775,22.88,
CADE,2023,2023-09-30,182871775,21.22,
CADE,2023,2023-10-31,182871775,21.18,
CADE,2023,2023-11-30,182871775,25.05,
CADE,2023,2023-12-31,182871775,29.59,
CATY,2016,2016-01-31,70133296,28.0,
CATY,2016,2016-02-29,70133296,26.69,
CATY,2016,2016-03-31,70133296,28.33,
CATY,2016,2016-04-30,70133296,30.52,
CATY,2016,2016-05-31,70133296,30.82,
CATY,2016,2016-06-30,70133296,28.2,
CATY,2016,2016-07-31,70133296,29.98,
CATY,2016,2016-08-31,70133296,31.42,
CATY,2016,2016-09-30,70133296,30.78,
CATY,2016,2016-10-31,70133296,29.95,
CATY,2016,2016-11-30,70133296,35.1,
CATY,2016,2016-12-31,70133296,38.03,
CATY,2017,2017-01-31,70133296,36.44,
CATY,2017,2017-02-28,70133296,39.28,
CATY,2017,2017-03-31,70133296,37.68,
CATY,2017,2017-04-30,70133296,38.05,
CATY,2017,2017-05-31,70133296,35.5,
CATY,2017,2017-06-30,70133296,37.95,
CATY,2017,2017-07-31,70133296,37.45,
CATY,2017,2017-08-31,70133296,35.27,
CATY,2017,2017-09-30,70133296,40.2,
CATY,2017,2017-10-31,70133296,41.8,
CATY,2017,2017-11-30,70133296,43.39,
CATY,2017,2017-12-31,70133296,42.17,
CATY,2018,2018-01-31,70133296,43.74,
CATY,2018,2018-02-28,70133296,41.06,
CATY,2018,2018-03-31,70133296,39.98,
CATY,2018,2018-04-30,70133296,40.01,
CATY,2018,2018-05-31,70133296,42.19,
CATY,2018,2018-06-30,70133296,40.49,
CATY,2018,2018-07-31,70133296,41.59,
CATY,2018,2018-08-31,70133296,42.3,
CATY,2018,2018-09-30,70133296,41.44,
CATY,2018,2018-10-31,70133296,37.67,
CATY,2018,2018-11-30,70133296,39.57,
CATY,2018,2018-12-31,70133296,33.53,
CATY,2019,2019-01-31,70133296,37.12,
CATY,2019,2019-02-28,70133296,38.84,
CATY,2019,2019-03-31,70133296,33.91,
CATY,2019,2019-04-30,70133296,36.79,
CATY,2019,2019-05-31,70133296,33.64,
CATY,2019,2019-06-30,70133296,35.91,
CATY,2019,2019-07-31,70133296,37.22,
CATY,2019,2019-08-31,70133296,33.19,
CATY,2019,2019-09-30,70133296,34.735,
CATY,2019,2019-10-31,70133296,35.57,
CATY,2019,2019-11-30,70133296,36.82,
CATY,2019,2019-12-31,70133296,38.05,
CATY,2020,2020-01-31,70133296,36.06,
CATY,2020,2020-02-29,70133296,30.78,
CATY,2020,2020-03-31,70133296,22.95,
CATY,2020,2020-04-30,70133296,27.92,
CATY,2020,2020-05-31,70133296,27.19,
CATY,2020,2020-06-30,70133296,26.3,
CATY,2020,2020-07-31,70133296,24.18,
CATY,2020,2020-08-31,70133296,24.69,
CATY,2020,2020-09-30,70133296,21.68,
CATY,2020,2020-10-31,70133296,23.53,
CATY,2020,2020-11-30,70133296,28.25,
CATY,2020,2020-12-31,70133296,32.19,
CATY,2021,2021-01-31,75750862,33.82,
CATY,2021,2021-02-28,75750862,37.64,
CATY,2021,2021-03-31,75750862,40.78,
CATY,2021,2021-04-30,75750862,40.48,
CATY,2021,2021-05-31,75750862,41.68,
CATY,2021,2021-06-30,75750862,39.36,
CATY,2021,2021-07-31,75750862,37.87,
CATY,2021,2021-08-31,75750862,39.78,
CATY,2021,2021-09-30,75750862,41.39,
CATY,2021,2021-10-31,75750862,42.19,
CATY,2021,2021-11-30,75750862,41.91,
CATY,2021,2021-12-31,75750862,42.99,
CATY,2022,2022-01-31,72742151,45.16,
CATY,2022,2022-02-28,72742151,47.03,
CATY,2022,2022-03-31,72742151,44.75,
CATY,2022,2022-04-30,72742151,40.09,
CATY,2022,2022-05-31,72742151,41.11,
CATY,2022,2022-06-30,72742151,39.15,
CATY,2022,2022-07-31,72742151,41.7,
CATY,2022,2022-08-31,72742151,41.94,
CATY,2022,2022-09-30,72742151,38.46,
CATY,2022,2022-10-31,72742151,45.6,
CATY,2022,2022-11-30,72742151,46.47,
CATY,2022,2022-12-31,72742151,40.79,
CATY,2023,2023-01-31,72668927,43.96,
CATY,2023,2023-02-28,72668927,42.92,
CATY,2023,2023-03-31,72668927,34.52,
CATY,2023,2023-04-30,72668927,31.87,
CATY,2023,2023-05-31,72668927,29.24,
CATY,2023,2023-06-30,72668927,32.19,
CATY,2023,2023-07-31,72668927,38.04,
CATY,2023,2023-08-31,72668927,35.63,
CATY,2023,2023-09-30,72668927,34.76,
CATY,2023,2023-10-31,72668927,33.91,
CATY,2023,2023-11-30,72668927,36.68,
CATY,2023,2023-12-31,72668927,44.57,
CBAN,2016,2016-01-31,17443400,9.31,
CBAN,2016,2016-02-29,17443400,8.52,
CBAN,2016,2016-03-31,17443400,9.19,
CBAN,2016,2016-04-30,17443400,9.69,
CBAN,2016,2016-05-31,17443400,9.51,
CBAN,2016,2016-06-30,17443400,9.51,
CBAN,2016,2016-07-31,17443400,9.64,
CBAN,2016,2016-08-31,17443400,9.8,
CBAN,2016,2016-09-30,17443400,9.89,
CBAN,2016,2016-10-31,17443400,10.1,
CBAN,2016,2016-11-30,17443400,11.25,
CBAN,2016,2016-12-31,17443400,13.2,
CBAN,2017,2017-01-31,17443400,13.85,
CBAN,2017,2017-02-28,17443400,13.7,
CBAN,2017,2017-03-31,17443400,13.6,
CBAN,2017,2017-04-30,17443400,13.65,
CBAN,2017,2017-05-31,17443400,13.5,
CBAN,2017,2017-06-30,17443400,13.7,
CBAN,2017,2017-07-31,17443400,14.05,
CBAN,2017,2017-08-31,17443400,13.3,
CBAN,2017,2017-09-30,17443400,13.4,
CBAN,2017,2017-10-31,17443400,13.85,
CBAN,2017,2017-11-30,17443400,13.7,
CBAN,2017,2017-12-31,17443400,14.55,
CBAN,2018,2018-01-31,17443400,14.35,
CBAN,2018,2018-02-28,17443400,14.25,
CBAN,2018,2018-03-31,17443400,16.2,
CBAN,2018,2018-04-30,17443400,16.1,
CBAN,2018,2018-05-31,17443400,15.85,
CBAN,2018,2018-06-30,17443400,16.9,
CBAN,2018,2018-07-31,17443400,16.55,
CBAN,2018,2018-08-31,17443400,17.6,
CBAN,2018,2018-09-30,17443400,17.8,
CBAN,2018,2018-10-31,17443400,16.62,
CBAN,2018,2018-11-30,17443400,17.15,
CBAN,2018,2018-12-31,17443400,14.6,
CBAN,2019,2019-01-31,17443400,15.68,
CBAN,2019,2019-02-28,17443400,16.31,
CBAN,2019,2019-03-31,17443400,17.1,
CBAN,2019,2019-04-30,17443400,17.11,
CBAN,2019,2019-05-31,17443400,16.7,
CBAN,2019,2019-06-30,17443400,16.95,
CBAN,2019,2019-07-31,17443400,16.75,
CBAN,2019,2019-08-31,17443400,15.96,
CBAN,2019,2019-09-30,17443400,15.35,
CBAN,2019,2019-10-31,17443400,15.54,
CBAN,2019,2019-11-30,17443400,16.21,
CBAN,2019,2019-12-31,17443400,16.5,
CBAN,2020,2020-01-31,17443400,15.35,
CBAN,2020,2020-02-29,17443400,14.87,
CBAN,2020,2020-03-31,17443400,12.5,
CBAN,2020,2020-04-30,17443400,12.6,
CBAN,2020,2020-05-31,17443400,12.72,
CBAN,2020,2020-06-30,17443400,11.77,
CBAN,2020,2020-07-31,17443400,10.67,
CBAN,2020,2020-08-31,17443400,11.0,
CBAN,2020,2020-09-30,17443400,10.75,
CBAN,2020,2020-10-31,17443400,12.53,
CBAN,2020,2020-11-30,17443400,14.26,
CBAN,2020,2020-12-31,17443400,14.65,
CBAN,2021,2021-01-31,13673898,13.85,
CBAN,2021,2021-02-28,13673898,14.35,
CBAN,2021,2021-03-31,13673898,15.6,
CBAN,2021,2021-04-30,13673898,15.59,
CBAN,2021,2021-05-31,13673898,18.36,
CBAN,2021,2021-06-30,13673898,17.86,
CBAN,2021,2021-07-31,13673898,17.9,
CBAN,2021,2021-08-31,13673898,18.59,
CBAN,2021,2021-09-30,13673898,18.73,
CBAN,2021,2021-10-31,13673898,18.8,
CBAN,2021,2021-11-30,13673898,18.0,
CBAN,2021,2021-12-31,13673898,17.07,
CBAN,2022,2022-01-31,17598123,16.85,
CBAN,2022,2022-02-28,17598123,18.29,
CBAN,2022,2022-03-31,17598123,18.67,
CBAN,2022,2022-04-30,17598123,17.14,
CBAN,2022,2022-05-31,17598123,16.9,
CBAN,2022,2022-06-30,17598123,15.09,
CBAN,2022,2022-07-31,17598123,14.52,
CBAN,2022,2022-08-31,17598123,14.12,
CBAN,2022,2022-09-30,17598123,13.03,
CBAN,2022,2022-10-31,17598123,13.8,
CBAN,2022,2022-11-30,17598123,13.71,
CBAN,2022,2022-12-31,17598123,12.69,
CBAN,2023,2023-01-31,17564182,12.89,
CBAN,2023,2023-02-28,17564182,12.57,
CBAN,2023,2023-03-31,17564182,10.2,
CBAN,2023,2023-04-30,17564182,9.88,
CBAN,2023,2023-05-31,17564182,9.3,
CBAN,2023,2023-06-30,17564182,9.42,
CBAN,2023,2023-07-31,17564182,10.72,
CBAN,2023,2023-08-31,17564182,10.41,
CBAN,2023,2023-09-30,17564182,9.995,
CBAN,2023,2023-10-31,17564182,9.95,
CBAN,2023,2023-11-30,17564182,10.73,
CBAN,2023,2023-12-31,17564182,13.3,
CBFV,2016,2016-01-31,4947180,19.99,
CBFV,2016,2016-02-29,4947180,19.77,
CBFV,2016,2016-03-31,4947180,19.85,
CBFV,2016,2016-04-30,4947180,22.04,
CBFV,2016,2016-05-31,4947180,22.0,
CBFV,2016,2016-06-30,4947180,21.3,
CBFV,2016,2016-07-31,4947180,21.72,
CBFV,2016,2016-08-31,4947180,22.5,
CBFV,2016,2016-09-30,4947180,23.29,
CBFV,2016,2016-10-31,4947180,22.95,
CBFV,2016,2016-11-30,4947180,24.4,
CBFV,2016,2016-12-31,4947180,25.85,
CBFV,2017,2017-01-31,4947180,26.9,
CBFV,2017,2017-02-28,4947180,25.9,
CBFV,2017,2017-03-31,4947180,27.8,
CBFV,2017,2017-04-30,4947180,28.3,
CBFV,2017,2017-05-31,4947180,26.05,
CBFV,2017,2017-06-30,4947180,26.1,
CBFV,2017,2017-07-31,4947180,27.35,
CBFV,2017,2017-08-31,4947180,27.15,
CBFV,2017,2017-09-30,4947180,29.75,
CBFV,2017,2017-10-31,4947180,29.1,
CBFV,2017,2017-11-30,4947180,29.95,
CBFV,2017,2017-12-31,4947180,30.35,
CBFV,2018,2018-01-31,4947180,30.85,
CBFV,2018,2018-02-28,4947180,29.3,
CBFV,2018,2018-03-31,4947180,30.65,
CBFV,2018,2018-04-30,4947180,31.9,
CBFV,2018,2018-05-31,4947180,34.05,
CBFV,2018,2018-06-30,4947180,34.4,
CBFV,2018,2018-07-31,4947180,32.8,
